Gender,Age,Education,Employment,Sentence,sentiment_score
Female,44,High School Degree,Employed,"A 44-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.7877861261367798
Male,47,High School Degree,Unemployed,"A 47-year-old Male with High School Degree, currently Unemployed, rooted in security and dependable bonds.",0.9977641105651855
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days.",0.991763710975647
Female,42,No High School Degree,Unemployed,"A 42-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm.",0.9985458850860596
Female,46,No High School Degree,Employed,"A 46-year-old Female with No High School Degree, currently Employed, where little stays the same from one day to the next.",0.0038893967866897583
Female,41,No High School Degree,Unemployed,"A 41-year-old Female with No High School Degree, currently Unemployed, in the middle of relentless turmoil.",0.004372112452983856
Female,47,High School Degree,Employed,"A 47-year-old Female with High School Degree, currently Employed, amid constant upheaval and change.",0.9941621422767639
Female,42,High School Degree,Employed,"A 42-year-old Female with High School Degree, currently Employed, rooted in security and dependable bonds.",0.9987105131149292
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days.",0.9958813190460205
Male,57,High School Degree,Employed,"A 57-year-old Male with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.998704195022583
Female,31,No High School Degree,Unemployed,"A 31-year-old Female with No High School Degree, currently Unemployed, where little stays the same from one day to the next.",0.0025401106104254723
Male,57,No High School Degree,Employed,"A 57-year-old Male with No High School Degree, currently Employed, surrounded by a sense of rootedness and support.",0.9986634254455566
Male,61,No High School Degree,Employed,"A 61-year-old Male with No High School Degree, currently Employed, settled into a steady, reliable routine.",0.9987068176269531
Female,38,High School Degree,Unemployed,"A 38-year-old Female with High School Degree, currently Unemployed, where little stays the same from one day to the next.",0.003163224784657359
Female,58,Degree,Employed,"A 58-year-old Female with Degree, currently Employed, in the middle of relentless turmoil.",0.004467769060283899
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree, currently Unemployed, amid constant upheaval and change.",0.006134639959782362
Female,43,High School Degree,Employed,"A 43-year-old Female with High School Degree, currently Employed, balanced on the edge of an unresolved situation.",0.008141206577420235
Male,49,High School Degree,Unemployed,"A 49-year-old Male with High School Degree, currently Unemployed, moving through steady, unremarkable days.",0.9961866736412048
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch.",0.012400591745972633
Female,48,High School Degree,Employed,"A 48-year-old Female with High School Degree, currently Employed, balanced on the edge of an unresolved situation.",0.008210267871618271
Female,54,No High School Degree,Employed,"A 54-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days.",0.9951707720756531
Male,39,No High School Degree,Employed,"A 39-year-old Male with No High School Degree, currently Employed, amid constant upheaval and change.",0.01166931726038456
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation.",0.005888935178518295
Female,38,Master,Employed,"A 38-year-old Female with Master, currently Employed, held in a tense, suspended state.",0.002245964715257287
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.024206776171922684
Female,46,No High School Degree,Employed,"A 46-year-old Female with No High School Degree, currently Employed, rooted in security and dependable bonds.",0.9984026551246643
Female,41,High School Degree,Employed,"A 41-year-old Female with High School Degree, currently Employed, in the middle of relentless turmoil.",0.003952896222472191
Male,58,No High School Degree,Employed,"A 58-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.9984896183013916
Female,58,No High School Degree,Unemployed,"A 58-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine.",0.20563271641731262
Female,49,High School Degree,Employed,"A 49-year-old Female with High School Degree, currently Employed, in the middle of relentless turmoil.",0.004027604591101408
Male,43,No High School Degree,Employed,"A 43-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.9984930753707886
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree, currently Unemployed, where little stays the same from one day to the next.",0.0025657962542027235
Female,54,No High School Degree,Unemployed,"A 54-year-old Female with No High School Degree, currently Unemployed, in the middle of relentless turmoil.",0.004575175698846579
Male,55,No High School Degree,Employed,"A 55-year-old Male with No High School Degree, currently Employed, settled into a steady, reliable routine.",0.9987016916275024
Male,70,No High School Degree,Employed,"A 70-year-old Male with No High School Degree, currently Employed, rooted in security and dependable bonds.",0.9984738230705261
Male,55,No High School Degree,Employed,"A 55-year-old Male with No High School Degree, currently Employed, surrounded by a sense of rootedness and support.",0.9986818432807922
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch.",0.09622029215097427
Female,43,Degree,Employed,"A 43-year-old Female with Degree, currently Employed, where little stays the same from one day to the next.",0.00859755277633667
