Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.7608867883682251
Male,42,High School Degree,Unemployed,"A 42-year-old Male with High School Degree, currently Unemployed, rooted in security and dependable bonds.",0.9977178573608398
Female,45,No High School Degree,Unemployed,"A 45-year-old Female with No High School Degree, currently Unemployed, moving through steady, unremarkable days.",0.9900009632110596
Female,41,No High School Degree,Unemployed,"A 41-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm.",0.9985554814338684
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree, currently Unemployed, where little stays the same from one day to the next.",0.002507498487830162
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree, currently Unemployed, in the middle of relentless turmoil.",0.004497535992413759
Female,51,High School Degree,Employed,"A 51-year-old Female with High School Degree, currently Employed, amid constant upheaval and change.",0.9941599369049072
Female,39,High School Degree,Employed,"A 39-year-old Female with High School Degree, currently Employed, rooted in security and dependable bonds.",0.9986926913261414
Male,52,No High School Degree,Unemployed,"A 52-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days.",0.9911198019981384
Male,55,High School Degree,Unemployed,"A 55-year-old Male with High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm.",0.9986734390258789
Female,36,No High School Degree,Unemployed,"A 36-year-old Female with No High School Degree, currently Unemployed, where little stays the same from one day to the next.",0.0025334961246699095
Female,52,No High School Degree,Employed,"A 52-year-old Female with No High School Degree, currently Employed, surrounded by a sense of rootedness and support.",0.9987125396728516
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree, currently Unemployed, settled into a steady, reliable routine.",0.9987167119979858
Female,41,High School Degree,Unemployed,"A 41-year-old Female with High School Degree, currently Unemployed, where little stays the same from one day to the next.",0.003080678405240178
Female,61,Degree,Employed,"A 61-year-old Female with Degree, currently Employed, in the middle of relentless turmoil.",0.005600083619356155
Female,52,High School Degree,Unemployed,"A 52-year-old Female with High School Degree, currently Unemployed, amid constant upheaval and change.",0.006158392410725355
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree, currently Employed, balanced on the edge of an unresolved situation.",0.008246667683124542
Male,49,High School Degree,Unemployed,"A 49-year-old Male with High School Degree, currently Unemployed, moving through steady, unremarkable days.",0.9961866736412048
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch.",0.012400591745972633
Male,50,High School Degree,Unemployed,"A 50-year-old Male with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation.",0.00547106983140111
Female,53,No High School Degree,Employed,"A 53-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days.",0.995252251625061
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree, currently Unemployed, amid constant upheaval and change.",0.003325212746858597
Male,51,High School Degree,Unemployed,"A 51-year-old Male with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation.",0.005425553768873215
Male,40,Master,Unemployed,"A 40-year-old Male with Master, currently Unemployed, held in a tense, suspended state.",0.004023555666208267
Female,49,No High School Degree,Employed,"A 49-year-old Female with No High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.025061657652258873
Female,43,No High School Degree,Employed,"A 43-year-old Female with No High School Degree, currently Employed, rooted in security and dependable bonds.",0.9984946250915527
Male,44,High School Degree,Unemployed,"A 44-year-old Male with High School Degree, currently Unemployed, in the middle of relentless turmoil.",0.004361617844551802
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm.",0.9985377788543701
Female,57,No High School Degree,Unemployed,"A 57-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine.",0.9598917365074158
