Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.7608867883682251
Male,42,High School Degree,Unemployed,"A 42-year-old Male with High School Degree, currently Unemployed, rooted in security and dependable bonds.",0.9977178573608398
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days.",0.9954191446304321
Female,41,No High School Degree,Employed,"A 41-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.9985117316246033
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree, currently Employed, where little stays the same from one day to the next.",0.0036112903617322445
Female,44,No High School Degree,Employed,"A 44-year-old Female with No High School Degree, currently Employed, in the middle of relentless turmoil.",0.003289176616817713
Female,51,High School Degree,Employed,"A 51-year-old Female with High School Degree, currently Employed, amid constant upheaval and change.",0.9941599369049072
Female,39,High School Degree,Unemployed,"A 39-year-old Female with High School Degree, currently Unemployed, rooted in security and dependable bonds.",0.9979838132858276
Male,52,No High School Degree,Employed,"A 52-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days.",0.9954850673675537
Male,55,High School Degree,Unemployed,"A 55-year-old Male with High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm.",0.9986734390258789
Female,36,No High School Degree,Unemployed,"A 36-year-old Female with No High School Degree, currently Unemployed, where little stays the same from one day to the next.",0.0025334961246699095
Female,52,No High School Degree,Unemployed,"A 52-year-old Female with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support.",0.9987660646438599
Male,58,No High School Degree,Employed,"A 58-year-old Male with No High School Degree, currently Employed, settled into a steady, reliable routine.",0.9987159967422485
Female,41,High School Degree,Employed,"A 41-year-old Female with High School Degree, currently Employed, where little stays the same from one day to the next.",0.008074508979916573
Female,61,Degree,Employed,"A 61-year-old Female with Degree, currently Employed, in the middle of relentless turmoil.",0.005600083619356155
Female,52,High School Degree,Employed,"A 52-year-old Female with High School Degree, currently Employed, amid constant upheaval and change.",0.994380533695221
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree, currently Employed, balanced on the edge of an unresolved situation.",0.008246667683124542
Male,49,High School Degree,Unemployed,"A 49-year-old Male with High School Degree, currently Unemployed, moving through steady, unremarkable days.",0.9961866736412048
Male,53,High School Degree,Employed,"A 53-year-old Male with High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.4999595880508423
Male,50,High School Degree,Employed,"A 50-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation.",0.00800207071006298
Female,53,No High School Degree,Employed,"A 53-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days.",0.995252251625061
Male,43,Master,Unemployed,"A 43-year-old Male with Master, currently Unemployed, amid constant upheaval and change.",0.004361763130873442
Male,51,Degree,Employed,"A 51-year-old Male with Degree, currently Employed, balanced on the edge of an unresolved situation.",0.011094915680587292
Male,40,No High School Degree,Unemployed,"A 40-year-old Male with No High School Degree, currently Unemployed, held in a tense, suspended state.",0.00673034880310297
Female,49,High School Degree,Employed,"A 49-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.40436282753944397
Female,43,No High School Degree,Unemployed,"A 43-year-old Female with No High School Degree, currently Unemployed, rooted in security and dependable bonds.",0.9962272644042969
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree, currently Unemployed, in the middle of relentless turmoil.",0.004073699936270714
Male,58,Degree,Employed,"A 58-year-old Male with Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.9987478256225586
Female,57,No High School Degree,Employed,"A 57-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine.",0.008351081982254982
