Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.7608867883682251
Male,42,High School Degree,Employed,"A 42-year-old Male with High School Degree, currently Employed, rooted in security and dependable bonds.",0.9987236857414246
Female,45,No High School Degree,Unemployed,"A 45-year-old Female with No High School Degree, currently Unemployed, moving through steady, unremarkable days.",0.9900009632110596
Female,41,No High School Degree,Unemployed,"A 41-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm.",0.9985554814338684
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree, currently Employed, where little stays the same from one day to the next.",0.0036112903617322445
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree, currently Unemployed, in the middle of relentless turmoil.",0.004497535992413759
Female,51,High School Degree,Employed,"A 51-year-old Female with High School Degree, currently Employed, amid constant upheaval and change.",0.9941599369049072
Female,39,High School Degree,Employed,"A 39-year-old Female with High School Degree, currently Employed, rooted in security and dependable bonds.",0.9986926913261414
Male,52,No High School Degree,Employed,"A 52-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days.",0.9954850673675537
Male,55,High School Degree,Employed,"A 55-year-old Male with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.9986969828605652
Female,36,No High School Degree,Unemployed,"A 36-year-old Female with No High School Degree, currently Unemployed, where little stays the same from one day to the next.",0.0025334961246699095
Female,52,No High School Degree,Employed,"A 52-year-old Female with No High School Degree, currently Employed, surrounded by a sense of rootedness and support.",0.9987125396728516
Male,58,No High School Degree,Employed,"A 58-year-old Male with No High School Degree, currently Employed, settled into a steady, reliable routine.",0.9987159967422485
Female,41,High School Degree,Unemployed,"A 41-year-old Female with High School Degree, currently Unemployed, where little stays the same from one day to the next.",0.003080678405240178
Female,61,Degree,Employed,"A 61-year-old Female with Degree, currently Employed, in the middle of relentless turmoil.",0.005600083619356155
Female,52,High School Degree,Unemployed,"A 52-year-old Female with High School Degree, currently Unemployed, amid constant upheaval and change.",0.006158392410725355
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree, currently Employed, balanced on the edge of an unresolved situation.",0.008246667683124542
Male,49,High School Degree,Employed,"A 49-year-old Male with High School Degree, currently Employed, moving through steady, unremarkable days.",0.9981822967529297
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.013964624144136906
Male,50,High School Degree,Employed,"A 50-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation.",0.00800207071006298
Female,53,No High School Degree,Employed,"A 53-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days.",0.995252251625061
Male,43,No High School Degree,Employed,"A 43-year-old Male with No High School Degree, currently Employed, amid constant upheaval and change.",0.016830382868647575
Male,51,High School Degree,Employed,"A 51-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation.",0.008132217451930046
Male,40,Master,Employed,"A 40-year-old Male with Master, currently Employed, held in a tense, suspended state.",0.002620700281113386
Female,49,No High School Degree,Employed,"A 49-year-old Female with No High School Degree, currently Employed, navigating a fragile, uncertain stretch.",0.025061657652258873
Female,43,No High School Degree,Employed,"A 43-year-old Female with No High School Degree, currently Employed, rooted in security and dependable bonds.",0.9984946250915527
Male,44,High School Degree,Employed,"A 44-year-old Male with High School Degree, currently Employed, in the middle of relentless turmoil.",0.004329109098762274
Male,58,No High School Degree,Employed,"A 58-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.9984896183013916
Female,57,No High School Degree,Unemployed,"A 57-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine.",0.9598917365074158
Male,54,High School Degree,Employed,"A 54-year-old Male with High School Degree, currently Employed, in the middle of relentless turmoil.",0.005135989282280207
Male,42,No High School Degree,Employed,"A 42-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.9984288811683655
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree, currently Employed, where little stays the same from one day to the next.",0.0035855835303664207
Male,58,No High School Degree,Employed,"A 58-year-old Male with No High School Degree, currently Employed, in the middle of relentless turmoil.",0.0036187786608934402
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree, currently Employed, settled into a steady, reliable routine.",0.9987032413482666
Male,66,No High School Degree,Employed,"A 66-year-old Male with No High School Degree, currently Employed, rooted in security and dependable bonds.",0.9984886646270752
Male,52,No High School Degree,Employed,"A 52-year-old Male with No High School Degree, currently Employed, surrounded by a sense of rootedness and support.",0.9986696243286133
Female,51,High School Degree,Unemployed,"A 51-year-old Female with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch.",0.227088063955307
Male,47,Degree,Employed,"A 47-year-old Male with Degree, currently Employed, where little stays the same from one day to the next.",0.00793500617146492
Female,50,High School Degree,Unemployed,"A 50-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days.",0.9950438737869263
Female,48,High School Degree,Unemployed,"A 48-year-old Female with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch.",0.2875528931617737
Male,54,High School Degree,Employed,"A 54-year-old Male with High School Degree, currently Employed, where little stays the same from one day to the next.",0.007857955992221832
Female,56,No High School Degree,Employed,"A 56-year-old Female with No High School Degree, currently Employed, held in a tense, suspended state.",0.0027795210480690002
Male,44,No High School Degree,Employed,"A 44-year-old Male with No High School Degree, currently Employed, amid constant upheaval and change.",0.01367791835218668
Female,40,High School Degree,Employed,"A 40-year-old Female with High School Degree, currently Employed, rooted in security and dependable bonds.",0.9986956715583801
Male,37,No High School Degree,Employed,"A 37-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state.",0.0035113398917019367
Male,53,High School Degree,Employed,"A 53-year-old Male with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.9986936450004578
Male,42,High School Degree,Employed,"A 42-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation.",0.007891977205872536
Female,34,High School Degree,Unemployed,"A 34-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days.",0.9947075843811035
Female,52,No High School Degree,Unemployed,"A 52-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm.",0.9985053539276123
Female,67,No High School Degree,Employed,"A 67-year-old Female with No High School Degree, currently Employed, where little stays the same from one day to the next.",0.005258115474134684
Male,49,No High School Degree,Employed,"A 49-year-old Male with No High School Degree, currently Employed, surrounded by a sense of rootedness and support.",0.9986520409584045
Female,55,No High School Degree,Employed,"A 55-year-old Female with No High School Degree, currently Employed, settled into a steady, reliable routine.",0.9987275004386902
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree, currently Employed, rooted in security and dependable bonds.",0.9984259605407715
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree, currently Unemployed, surrounded by a sense of rootedness and support.",0.9988242983818054
Male,56,No High School Degree,Employed,"A 56-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm.",0.9984455704689026
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree, currently Employed, rooted in security and dependable bonds.",0.9984294772148132
Male,51,No High School Degree,Employed,"A 51-year-old Male with No High School Degree, currently Employed, in the middle of relentless turmoil.",0.0033706019166857004
Male,52,No High School Degree,Employed,"A 52-year-old Male with No High School Degree, currently Employed, amid constant upheaval and change.",0.011797133833169937
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree, currently Employed, where little stays the same from one day to the next.",0.004236999433487654
Male,56,No High School Degree,Employed,"A 56-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state.",0.003469023620709777
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch.",0.02367422543466091
