Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Unemployed,"Navigating the present, a 45-year-old Female with High School Degree, currently Unemployed, navigates through days that teeter between promise and uncertainty, where stability is just a thin veneer.",0.985779881477356
Male,42,No High School Degree,Employed,"This Male, aged 42, possessing No High School Degree and being Employed, enjoys the deep security of a connected existence, embraced by an unshakable foundation.",0.9988619089126587
Female,45,High School Degree,Unemployed,"Navigating the present, this Female of 45, who is Unemployed and holds High School Degree, moves through life with a measured pace, where the quiet predictability is a welcome comfort.",0.9987577199935913
Female,41,No High School Degree,Employed,"Living day by day, at 41, this Female with No High School Degree and an Employed status lives in a rhythm of quiet balance, grounded in an even-keeled routine.",0.9988540410995483
Male,50,No High School Degree,Employed,"This Male, aged 50, possessing No High School Degree and being Employed, seeks an anchor in an ocean of unpredictability, as the ground continuously shifts beneath their feet.",0.9886603355407715
Female,44,No High School Degree,Employed,"This Female of 44, who is Employed and holds No High School Degree, moves through days marked by sudden disruptions, where nothing remains the same for long.",0.0031259004026651382
Female,51,No High School Degree,Employed,"Living day by day, this Female, aged 51, possessing No High School Degree and being Employed, battles against an unrelenting tide of uncertainty, as the ground continuously shifts beneath their feet.",0.014505269937217236
Female,39,No High School Degree,Unemployed,"As time unfolds, at 39, this Female with No High School Degree and an Unemployed status is anchored by unwavering support, where strong bonds provide the ultimate safety net.",0.9987587928771973
Male,52,No High School Degree,Unemployed,"As time unfolds, an Unemployed Male of 52 years, having No High School Degree, enjoys a moderate and steady flow of events, managing routines with comfortable regularity.",0.9988055229187012
Male,55,No High School Degree,Unemployed,"With a unique path ahead, at the age of 55, this Unemployed Male with No High School Degree watches days unfold with a balanced cadence, grounded in an even-keeled routine.",0.9988808035850525
Female,36,High School Degree,Employed,"Living day by day, a 36-year-old Female with High School Degree, currently Employed, endures a relentless cycle of upheaval, where plans are rewritten before the sun sets.",0.00243669212795794
Female,52,High School Degree,Employed,"In this chapter of life, an Employed Female of 52 years, having High School Degree, finds comfort in the small certainties of well-rooted days, anchored in an unshakeable sense of belonging.",0.9988607168197632
Male,58,No High School Degree,Employed,"In this chapter of life, a 58-year-old Male with No High School Degree, currently Employed, finds deep reassurance in a stable foundation, embraced by an unshakable foundation.",0.9988409876823425
Female,41,No High School Degree,Employed,"In this chapter of life, an Employed Female of 41 years, having No High School Degree, treads water in a sea of endless fluctuations, where plans are rewritten before the sun sets.",0.0040925489738583565
Female,61,High School Degree,Unemployed,"In this chapter of life, this Female, aged 61, possessing High School Degree and being Unemployed, navigates unpredictable tides from dawn to dusk, trying to hold onto pieces of a life that never stays still.",0.9979725480079651
Female,52,No High School Degree,Employed,"Navigating the present, this Female, aged 52, possessing No High School Degree and being Employed, constantly adapts to unexpected changes, where tomorrow is always a mystery.",0.9982972741127014
Female,45,No High School Degree,Employed,"With a unique path ahead, this Female, aged 45, possessing No High School Degree and being Employed, lives in an atmosphere thick with quiet tension, treading carefully to avoid shattering the present.",0.9985033273696899
Male,49,No High School Degree,Employed,"As time unfolds, being a 49-year-old Male, Employed and with No High School Degree, enjoys an unhurried, balanced existence, finding peace in the middle ground.",0.9988683462142944
Male,53,No High School Degree,Employed,"As time unfolds, at the age of 53, this Employed Male with No High School Degree experiences life as a delicate house of cards, where stability is just a thin veneer.",0.004159130156040192
Male,50,No High School Degree,Unemployed,"Navigating the present, a 50-year-old Male with No High School Degree, currently Unemployed, lives a reality suspended by the thinnest of threads, shadowed by a lingering sense of fragility.",0.04247420281171799
Female,53,No High School Degree,Unemployed,"In this chapter of life, this Female, aged 53, possessing No High School Degree and being Unemployed, walks a path defined by comfortable habits, providing a soothing regularity.",0.9987916350364685
Male,43,No High School Degree,Employed,"Living day by day, an Employed Male of 43 years, having No High School Degree, navigates a path that is continuously redrawn, living in a constant state of turbulence.",0.9837528467178345
Male,51,No High School Degree,Employed,"Navigating the present, at the age of 51, this Employed Male with No High School Degree walks a tightrope of tension every single day, waiting for the slightest breeze to knock things over.",0.9917736649513245
Male,40,No High School Degree,Employed,"With a unique path ahead, at 40, this Male with No High School Degree and an Employed status exists in a permanent state of suspense, treading carefully to avoid shattering the present.",0.9981854557991028
Female,49,High School Degree,Employed,"As time unfolds, a 49-year-old Female with High School Degree, currently Employed, experiences life as a delicate house of cards, knowing the ground beneath is inherently delicate.",0.9924252033233643
Female,43,Degree,Employed,"Navigating the present, at the age of 43, this Employed Female with Degree blossoms in an environment of safety and enduring peace, anchored in an unshakeable sense of belonging.",0.9989114999771118
Male,44,No High School Degree,Unemployed,"Living day by day, being a 44-year-old Male, Unemployed and with No High School Degree, faces a world of perpetual motion and uncertainty, embracing the chaotic whirlwind of existence.",0.9967362284660339
Male,58,No High School Degree,Unemployed,"This Male, aged 58, possessing No High School Degree and being Unemployed, experiences the soothing regularity of the everyday, finding contentment in the reliable turning of days.",0.998703122138977
Female,57,High School Degree,Unemployed,"As time unfolds, a Female, 57 years old, Unemployed with High School Degree, lives a life of moderate routine, where the quiet predictability is a welcome comfort.",0.9977169036865234
Male,54,No High School Degree,Employed,"Living day by day, at the age of 54, this Employed Male with No High School Degree is surrounded by the unpredictable rhythms of daily existence, making every day a completely new puzzle.",0.9975916147232056
Male,42,No High School Degree,Employed,"In this chapter of life, being a 42-year-old Male, Employed and with No High School Degree, moves through life with a measured pace — not luxurious, but reliably intact.",0.9988603591918945
Male,47,No High School Degree,Unemployed,"With a unique path ahead, a 47-year-old Male with No High School Degree, currently Unemployed, faces a world of perpetual motion and uncertainty, making every day a completely new puzzle.",0.9948970675468445
Male,58,No High School Degree,Unemployed,"With a unique path ahead, this Male at 58 with No High School Degree and an Unemployed record treads water in a sea of endless fluctuations, where tomorrow is always a mystery.",0.9904587268829346
Male,50,No High School Degree,Unemployed,"Living day by day, this Male at 50 with No High School Degree and an Unemployed record lives deeply rooted in a warm and supportive community, anchored in an unshakeable sense of belonging.",0.9988778233528137
Male,66,No High School Degree,Employed,"In this chapter of life, an Employed Male of 66 years, having No High School Degree, draws strength from the absolute certainty of tomorrow, surrounded by a quiet, reassuring structure.",0.998842179775238
Male,52,No High School Degree,Unemployed,"Navigating the present, a 52-year-old Male with No High School Degree, currently Unemployed, draws strength from the absolute certainty of tomorrow, wrapped in the profound comfort of lasting relationships.",0.9985156655311584
Female,51,High School Degree,Employed,"With a unique path ahead, at the age of 51, this Employed Female with High School Degree lives in an atmosphere thick with quiet tension, where stability is just a thin veneer.",0.998755931854248
Male,47,No High School Degree,Unemployed,"Living day by day, this 47-year-old Male, Unemployed and holding No High School Degree, battles against an unrelenting tide of uncertainty, trying to hold onto pieces of a life that never stays still.",0.9913272261619568
Female,50,High School Degree,Unemployed,"Navigating the present, an Unemployed Female of 50 years, having High School Degree, finds contentment in reliable daily patterns, finding peace in the middle ground.",0.998823344707489
Female,48,No High School Degree,Unemployed,"In this chapter of life, a 48-year-old Female with No High School Degree, currently Unemployed, operates within a highly fragile framework, living a life that could fracture at any moment.",0.01231396198272705
Male,54,No High School Degree,Employed,"In this chapter of life, this Male, aged 54, possessing No High School Degree and being Employed, faces a world of perpetual motion and uncertainty, where plans are rewritten before the sun sets.",0.006811188999563456
Female,56,High School Degree,Unemployed,"With a unique path ahead, this 56-year-old Female, Unemployed and holding High School Degree, watches carefully as every decision is steeped in tension, living a life that could fracture at any moment.",0.9984444975852966
Male,44,No High School Degree,Employed,"A Male, 44 years old, Employed with No High School Degree, walks through a maze of shifting realities, caught in a ceaseless dance of unpredictability.",0.9960905909538269
Female,40,No High School Degree,Employed,"A 40-year-old Female with No High School Degree, currently Employed, basks in the warmth of secure attachments, wrapped in the profound comfort of lasting relationships.",0.9987773299217224
Male,37,No High School Degree,Employed,"At 37, this Male with No High School Degree and an Employed status lives on the edge of the unknown, knowing the ground beneath is inherently delicate.",0.9903895258903503
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree, currently Unemployed, appreciates the lack of extreme highs or lows, grounded in an even-keeled routine.",0.9988632202148438
Male,42,No High School Degree,Employed,"With a unique path ahead, this Male of 42, who is Employed and holds No High School Degree, treads lightly through suspended situations, shadowed by a lingering sense of fragility.",0.9975985884666443
Female,34,No High School Degree,Employed,"Navigating the present, being a 34-year-old Female, Employed and with No High School Degree, experiences the soothing regularity of the everyday, finding peace in the middle ground.",0.9988439083099365
