Gender,Age,Education,Employment,Sentence,sentiment_score
Female,33,High School Degree,Employed,"An Employed Female of 33 years, possessing a High School Degree, relies on a well-worn routine, finding a peaceful middle ground free from extreme highs and lows.",0.9988116025924683
Female,49,No High School Degree,Employed,"An Employed Female of 49 years, possessing No High School Degree, lives amidst a lingering fragility, where the future is obscured by heavy, unresolved tension.",0.9839712977409363
Male,40,No High School Degree,Unemployed,"This 40-year-old Male, Unemployed and having No High School Degree, enjoys the quiet satisfaction of a balanced daily life, where routines provide a gentle framework.",0.9988688826560974
Female,42,No High School Degree,Unemployed,"At 42, this Female with No High School Degree and an Unemployed status navigates the world from a powerful base of security, anchored deeply by faithful companions and calm.",0.9988549947738647
Male,55,High School Degree,Unemployed,"This Male, 55 years of age, Unemployed and bearing a High School Degree, copes with a profoundly brittle reality, navigating the friction of days that could easily break.",0.9983343482017517
Male,45,No High School Degree,Unemployed,"This 45-year-old Male, Unemployed and having No High School Degree, endures a delicate holding pattern, where every decision feels weighted with unseen risk.",0.0060013881884515285
Female,45,No High School Degree,Employed,"An Employed Female of 45 years, possessing No High School Degree, enjoys a life deeply anchored in shared strength, where sturdy connections ward off any fear of falling.",0.9988800883293152
Female,50,Degree,Employed,"A Female, aged 50, who is Employed and has a Degree, proceeds at a comfortable trot, managing the day-to-day with a balanced and calm demeanor.",0.9988846182823181
Male,36,High School Degree,Unemployed,"At 36, this Male with a High School Degree and an Unemployed status navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.9942615032196045
Female,31,No High School Degree,Employed,"At 31, this Female with No High School Degree and an Employed status abides by a sensible regularity, finding fulfillment in the quiet repetition of the ordinary.",0.9986296892166138
Male,29,Master,Unemployed,"At 29, this Male with a Master and an Unemployed status balances gracefully over a void of doubt, holding back the tide of a fragile existence.",0.998832643032074
Male,25,No High School Degree,Employed,"Now 25, this Male — Employed and equipped with No High School Degree — waits out a prolonged season of fragility, maintaining hope amidst the palpable suspense.",0.9984633922576904
Female,60,High School Degree,Employed,"Presenting as a Female at 60 with a High School Degree, currently Employed, flows with a gentle current of consistency, preferring the safety of a well-charted, middle path.",0.9985988736152649
Male,28,No High School Degree,Unemployed,"This Male, 28 years of age, Unemployed and bearing No High School Degree, rides the unpredictable waves of daily existence, constantly adjusting to sudden shifts.",0.998106837272644
Male,37,No High School Degree,Employed,"Holding No High School Degree, this Employed Male at the age of 37 moves through an unpredictable sequence of events, forever chased by an aura of flux.",0.9931488633155823
Male,37,High School Degree,Unemployed,"At the age of 37, this Male, who is Unemployed with a High School Degree, manages a delicate equilibrium, deeply conscious of the precarious nature of everyday survival.",0.9986863732337952
Male,43,No High School Degree,Unemployed,"Presenting as a Male at 43 with No High School Degree, currently Unemployed, operates beneath a constant, low-grade tension, treating each moment with breathless caution.",0.005420887842774391
Female,48,High School Degree,Unemployed,"A Female, aged 48, who is Unemployed and has a High School Degree, walks gracefully through a predictable schedule, drawing contentment from a life kept well in balance.",0.9988831877708435
Male,48,No High School Degree,Unemployed,"This Male, aged 48, Unemployed and holding No High School Degree, remains poised in an atmosphere of quiet strain, holding onto a life that feels easily shatterable.",0.9963622689247131
Male,34,No High School Degree,Unemployed,"An Unemployed Male of 34 years, possessing No High School Degree, moves with caution through a fragile existence, sensing the quiet tension that lingers in every shadow.",0.9928279519081116
Female,38,No High School Degree,Unemployed,"This 38-year-old Female, Unemployed and having No High School Degree, maintains a steadfast rhythm in daily affairs, letting a soothing routine guide the way.",0.998808741569519
Male,42,No High School Degree,Employed,"This 42-year-old Male, Employed and having No High School Degree, operates beneath a constant, low-grade tension, treating each moment with breathless caution.",0.0066704885102808475
Female,37,No High School Degree,Employed,"Now 37, this Female — Employed and equipped with No High School Degree — flows with a gentle current of consistency, preferring the safety of a well-charted, middle path.",0.9983015060424805
Male,56,High School Degree,Unemployed,"A 56-year-old Male with a High School Degree, currently Unemployed, lives amidst a lingering fragility, where the future is obscured by heavy, unresolved tension.",0.05278940871357918
Female,44,High School Degree,Employed,"An Employed Female of 44 years, possessing a High School Degree, finds each day suspended by a thread, requiring extreme care not to unravel the delicate status quo.",0.9975837469100952
Female,47,No High School Degree,Employed,"A Female, aged 47, who is Employed and has No High School Degree, walks a path characterized by a gentle consistency, where surprises are few and the days are even.",0.9986124038696289
Male,46,No High School Degree,Employed,"Holding No High School Degree, this Employed Male at the age of 46 tiptoes through a minefield of fragile situations, hoping the next step finds solid ground.",0.16309721767902374
Female,51,No High School Degree,Unemployed,"Now 51, this Female — Unemployed and equipped with No High School Degree — keeps an even keel amidst the passage of time, enjoying a life that is reassuringly standard.",0.9986760020256042
Male,41,High School Degree,Unemployed,"Holding a High School Degree, this Unemployed Male at the age of 41 lives in a suspended reality, where the ground beneath feels perpetually thin and vulnerable.",0.9805511236190796
Male,27,No High School Degree,Employed,"This Male, aged 27, Employed and holding No High School Degree, endures a delicate holding pattern, where every decision feels weighted with unseen risk.",0.006546096410602331
Male,43,Master,Unemployed,"At the age of 43, this Male, who is Unemployed with a Master, lives amidst a lingering fragility, where the future is obscured by heavy, unresolved tension.",0.9921924471855164
Female,33,High School Degree,Unemployed,"Presenting as a Female at 33 with a High School Degree, currently Unemployed, draws immense strength from a bedrock of trust, moving confidently through a heavily supported daily life.",0.9988522529602051
Female,34,No High School Degree,Unemployed,"Holding No High School Degree, this Unemployed Female at the age of 34 moves with caution through a fragile existence, sensing the quiet tension that lingers in every shadow.",0.9953054785728455
Male,45,No High School Degree,Unemployed,"A Male, aged 45, who is Unemployed and has No High School Degree, copes with a profoundly brittle reality, navigating the friction of days that could easily break.",0.9920558333396912
Female,52,No High School Degree,Unemployed,"Holding No High School Degree, this Unemployed Female at the age of 52 proceeds at a comfortable trot, managing the day-to-day with a balanced and calm demeanor.",0.9988577365875244
Male,40,No High School Degree,Employed,"A 40-year-old Male with No High School Degree, currently Employed, copes with a profoundly brittle reality, navigating the friction of days that could easily break.",0.9920667409896851
Female,43,No High School Degree,Unemployed,"This Female, 43 years of age, Unemployed and bearing No High School Degree, flows with a gentle current of consistency, preferring the safety of a well-charted, middle path.",0.997849702835083
Male,57,High School Degree,Employed,"This Male, aged 57, Employed and holding a High School Degree, rides the unpredictable waves of daily existence, constantly adjusting to sudden shifts.",0.9987035989761353
Male,42,No High School Degree,Unemployed,"A Male, aged 42, who is Unemployed and has No High School Degree, remains poised in an atmosphere of quiet strain, holding onto a life that feels easily shatterable.",0.996715784072876
Male,66,No High School Degree,Unemployed,"A 66-year-old Male with No High School Degree, currently Unemployed, proceeds at a comfortable trot, managing the day-to-day with a balanced and calm demeanor.",0.9988619089126587
Female,45,High School Degree,Employed,"A Female of 45, listed as Employed with a High School Degree, enjoys the quiet satisfaction of a balanced daily life, where routines provide a gentle framework.",0.9988759160041809
Male,25,No High School Degree,Employed,"At 25, this Male with No High School Degree and an Employed status relies on a well-worn routine, finding a peaceful middle ground free from extreme highs and lows.",0.9984362721443176
Male,47,Degree,Unemployed,"A Male, aged 47, who is Unemployed and has a Degree, balances gracefully over a void of doubt, holding back the tide of a fragile existence.",0.9987717270851135
Male,43,High School Degree,Employed,"A Male of 43, listed as Employed with a High School Degree, treads carefully through a landscape of tension, balancing on the sharp edge of the unknown.",0.9984264373779297
Male,52,High School Degree,Unemployed,"At the age of 52, this Male, who is Unemployed with a High School Degree, moves with caution through a fragile existence, sensing the quiet tension that lingers in every shadow.",0.9976457953453064
Male,46,High School Degree,Employed,"This Male, 46 years of age, Employed and bearing a High School Degree, operates in a state of suspended animation, where every action is a cautious negotiation.",0.00694308802485466
Female,38,No High School Degree,Employed,"A 38-year-old Female with No High School Degree, currently Employed, waits out a prolonged season of fragility, maintaining hope amidst the palpable suspense.",0.9985570311546326
Female,27,No High School Degree,Unemployed,"A Female of 27, listed as Unemployed with No High School Degree, proceeds at a comfortable trot, managing the day-to-day with a balanced and calm demeanor.",0.9988740086555481
Female,37,No High School Degree,Unemployed,"An Unemployed Female of 37 years, possessing No High School Degree, approaches each morning with calm assurance, buoyed by the reliable rhythm of a stable routine.",0.9986214637756348
Male,31,No High School Degree,Unemployed,"Now 31, this Male — Unemployed and equipped with No High School Degree — manages a life defined by its own volatility, stepping bravely into the daily unknown.",0.9987078905105591
Male,34,High School Degree,Employed,"A 34-year-old Male with a High School Degree, currently Employed, moves steadily through a calm and ordered environment, appreciating the simple harmony of the everyday.",0.9988669157028198
Female,45,No High School Degree,Unemployed,"At the age of 45, this Female, who is Unemployed with No High School Degree, moves through an environment of subtle suspense, where true safety always feels just out of reach.",0.9986336827278137
Male,56,No High School Degree,Unemployed,"A Male of 56, listed as Unemployed with No High School Degree, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.003884959500283003
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree, currently Unemployed, lives steadily in the calm center of the storm, relying on habits that provide a strong, modest core.",0.9986932873725891
Female,28,High School Degree,Unemployed,"At 28, this Female with a High School Degree and an Unemployed status proceeds at a comfortable trot, managing the day-to-day with a balanced and calm demeanor.",0.9988775849342346
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree, currently Unemployed, moves through days filled with gentle certainties, maintaining a modest but solid equilibrium.",0.998684823513031
Female,51,No High School Degree,Employed,"An Employed Female of 51 years, possessing No High School Degree, operates in a state of suspended animation, where every action is a cautious negotiation.",0.004907857161015272
Male,33,No High School Degree,Employed,"This Male, aged 33, Employed and holding No High School Degree, moves with caution through a fragile existence, sensing the quiet tension that lingers in every shadow.",0.9957377910614014
Female,38,No High School Degree,Unemployed,"Holding No High School Degree, this Unemployed Female at the age of 38 moves steadily through a calm and ordered environment, appreciating the simple harmony of the everyday.",0.9988188147544861
Female,40,Degree,Employed,"This Female, 40 years of age, Employed and bearing a Degree, abides by a sensible regularity, finding fulfillment in the quiet repetition of the ordinary.",0.99873286485672
Female,32,High School Degree,Unemployed,"This Female, aged 32, Unemployed and holding a High School Degree, lives in a suspended reality, where the ground beneath feels perpetually thin and vulnerable.",0.9533111453056335
Male,46,High School Degree,Employed,"Holding a High School Degree, this Employed Male at the age of 46 finds each day suspended by a thread, requiring extreme care not to unravel the delicate status quo.",0.9970338344573975
Male,38,No High School Degree,Unemployed,"A 38-year-old Male with No High School Degree, currently Unemployed, lives as though walking on thin ice, aware that the surface of their daily life is dangerously delicate.",0.006794647313654423
Male,44,No High School Degree,Unemployed,"A Male of 44, listed as Unemployed with No High School Degree, lives amidst a lingering fragility, where the future is obscured by heavy, unresolved tension.",0.045522212982177734
Female,31,High School Degree,Employed,"Holding a High School Degree, this Employed Female at the age of 31 approaches each morning with calm assurance, buoyed by the reliable rhythm of a stable routine.",0.9988321661949158
Female,35,No High School Degree,Employed,"Presenting as a Female at 35 with No High School Degree, currently Employed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.9988693594932556
Male,47,No High School Degree,Employed,"At the age of 47, this Male, who is Employed with No High School Degree, operates beneath a constant, low-grade tension, treating each moment with breathless caution.",0.004847405944019556
Female,36,Master,Unemployed,"This Female, 36 years of age, Unemployed and bearing a Master, embraces a life of quiet moderation, where daily rituals serve as a reliable anchor.",0.9988093376159668
Male,57,No High School Degree,Unemployed,"A Male of 57, listed as Unemployed with No High School Degree, savors a comfortable baseline of existence, marked by sensible choices and a steady heartbeat.",0.9986422657966614
Male,36,No High School Degree,Employed,"Holding No High School Degree, this Employed Male at the age of 36 tip-toes across a reality ready to fracture, feeling the immense weight of the present moment.",0.9927917718887329
Female,42,High School Degree,Unemployed,"This Female, 42 years of age, Unemployed and bearing a High School Degree, approaches each morning with calm assurance, buoyed by the reliable rhythm of a stable routine.",0.998808741569519
Female,49,No High School Degree,Employed,"At 49, this Female with No High School Degree and an Employed status experiences the rare peace of a fully rooted life, deeply nourished by an unshakeable support system.",0.9988943934440613
Male,25,High School Degree,Employed,"Presenting as a Male at 25 with a High School Degree, currently Employed, treads carefully through a landscape of tension, balancing on the sharp edge of the unknown.",0.9988067150115967
Female,25,High School Degree,Unemployed,"A Female of 25, listed as Unemployed with a High School Degree, lives radiantly in a space defined by protective love, grounded by the powerful certainties of home.",0.998893678188324
Male,25,High School Degree,Employed,"A Male, aged 25, who is Employed and has a High School Degree, battles against a tide of shifting expectations, trying to anchor down in a restless world.",0.9941167831420898
Female,52,No High School Degree,Employed,"A 52-year-old Female with No High School Degree, currently Employed, embraces a life of quiet moderation, where daily rituals serve as a reliable anchor.",0.9987027645111084
Female,34,No High School Degree,Employed,"Presenting as a Female at 34 with No High School Degree, currently Employed, enjoys a landscape of manageable expectations, where life unfolds at a pleasantly regular speed.",0.9988771080970764
Male,65,No High School Degree,Employed,"This Male, 65 years of age, Employed and bearing No High School Degree, remains poised in an atmosphere of quiet strain, holding onto a life that feels easily shatterable.",0.9976654052734375
Male,34,High School Degree,Employed,"At 34, this Male with a High School Degree and an Employed status moves through a world of predictable pace, finding comfort in the steady hum of everyday routine.",0.9986847043037415
Male,41,No High School Degree,Employed,"Presenting as a Male at 41 with No High School Degree, currently Employed, steers through an unpredictable haze, reacting to the turbulent changes of everyday life.",0.9987671375274658
Female,55,No High School Degree,Unemployed,"At 55, this Female with No High School Degree and an Unemployed status endures a delicate holding pattern, where every decision feels weighted with unseen risk.",0.012146255001425743
Male,60,No High School Degree,Employed,"Presenting as a Male at 60 with No High School Degree, currently Employed, navigates an uncomplicated reality, characterized by stable middleways and dependable patterns.",0.9988736510276794
Female,60,No High School Degree,Unemployed,"This Female, aged 60, Unemployed and holding No High School Degree, maintains a steadfast rhythm in daily affairs, letting a soothing routine guide the way.",0.9987922310829163
Male,52,Degree,Employed,"A Male of 52, listed as Employed with a Degree, waits in a liminal space of high tension, where circumstances hang in a precarious balance.",0.9974568486213684
Male,50,High School Degree,Employed,"A Male, aged 50, who is Employed and has a High School Degree, treads carefully through a landscape of tension, balancing on the sharp edge of the unknown.",0.9981245398521423
Male,45,Degree,Unemployed,"Now 45, this Male — Unemployed and equipped with a Degree — finds each day suspended by a thread, requiring extreme care not to unravel the delicate status quo.",0.9972598552703857
Female,47,High School Degree,Unemployed,"At 47, this Female with a High School Degree and an Unemployed status flows with a gentle current of consistency, preferring the safety of a well-charted, middle path.",0.9985582232475281
Female,34,High School Degree,Employed,"A Female, aged 34, who is Employed and has a High School Degree, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.9988425374031067
Male,31,No High School Degree,Unemployed,"This 31-year-old Male, Unemployed and having No High School Degree, tip-toes across a reality ready to fracture, feeling the immense weight of the present moment.",0.9573841691017151
Female,39,No High School Degree,Unemployed,"This Female, 39 years of age, Unemployed and bearing No High School Degree, relies on a well-worn routine, finding a peaceful middle ground free from extreme highs and lows.",0.9987678527832031
Male,38,Degree,Unemployed,"This 38-year-old Male, Unemployed and having a Degree, operates within a reliable structure of daily habits, savoring the tranquility of the expected.",0.9988207221031189
Female,35,High School Degree,Unemployed,"This Female, aged 35, Unemployed and holding a High School Degree, keeps an even keel amidst the passage of time, enjoying a life that is reassuringly standard.",0.9987517595291138
Female,46,High School Degree,Employed,"Now 46, this Female — Employed and equipped with a High School Degree — waits in a liminal space of high tension, where circumstances hang in a precarious balance.",0.9972928166389465
Female,49,No High School Degree,Employed,"Now 49, this Female — Employed and equipped with No High School Degree — treads carefully through a landscape of tension, balancing on the sharp edge of the unknown.",0.9985590577125549
Female,40,No High School Degree,Unemployed,"An Unemployed Female of 40 years, possessing No High School Degree, operates beneath a constant, low-grade tension, treating each moment with breathless caution.",0.027541378512978554
Male,54,High School Degree,Employed,"Holding a High School Degree, this Employed Male at the age of 54 survives on a razor's edge of stability, acutely sensitive to the slightest shift in the wind.",0.9982840418815613
Female,28,No High School Degree,Unemployed,"Holding No High School Degree, this Unemployed Female at the age of 28 relies on a well-worn routine, finding a peaceful middle ground free from extreme highs and lows.",0.9985999464988708
Female,38,No High School Degree,Employed,"This Female, 38 years of age, Employed and bearing No High School Degree, operates within a reliable structure of daily habits, savoring the tranquility of the expected.",0.9987521171569824
Male,32,High School Degree,Employed,"This Male, 32 years of age, Employed and bearing a High School Degree, steps comfortably into each new day, confident in the familiar routine that awaits.",0.9988585710525513
Male,25,Degree,Unemployed,"A Male, aged 25, who is Unemployed and has a Degree, moves with caution through a fragile existence, sensing the quiet tension that lingers in every shadow.",0.9965094923973083
Male,39,No High School Degree,Employed,"A 39-year-old Male with No High School Degree, currently Employed, operates beneath a constant, low-grade tension, treating each moment with breathless caution.",0.0067548807710409164
Male,38,High School Degree,Unemployed,"At 38, this Male with a High School Degree and an Unemployed status operates in a state of suspended animation, where every action is a cautious negotiation.",0.01118549145758152
Female,55,No High School Degree,Unemployed,"A 55-year-old Female with No High School Degree, currently Unemployed, operates in a state of suspended animation, where every action is a cautious negotiation.",0.007831241935491562
Male,46,High School Degree,Unemployed,"This Male, 46 years of age, Unemployed and bearing a High School Degree, walks a thin line between hope and collapse, navigating a world made of brittle certainties.",0.9937276840209961
Male,29,No High School Degree,Unemployed,"Presenting as a Male at 29 with No High School Degree, currently Unemployed, survives on a razor's edge of stability, acutely sensitive to the slightest shift in the wind.",0.9974026083946228
Male,58,Degree,Unemployed,"This 58-year-old Male, Unemployed and having a Degree, enjoys a landscape of manageable expectations, where life unfolds at a pleasantly regular speed.",0.9988928437232971
Female,52,High School Degree,Unemployed,"A 52-year-old Female with a High School Degree, currently Unemployed, sits comfortably in the warmth of guaranteed support, building a life upon a foundation of absolute trust.",0.9987488985061646
Male,45,No High School Degree,Unemployed,"At the age of 45, this Male, who is Unemployed with No High School Degree, abides by a sensible regularity, finding fulfillment in the quiet repetition of the ordinary.",0.9987654685974121
Female,37,No High School Degree,Employed,"Presenting as a Female at 37 with No High School Degree, currently Employed, embraces a life of quiet moderation, where daily rituals serve as a reliable anchor.",0.9988222718238831
Male,30,High School Degree,Employed,"A 30-year-old Male with a High School Degree, currently Employed, navigates the tight confines of a strained reality, deeply aware of the vulnerability of their position.",0.9973655343055725
Male,36,No High School Degree,Employed,"This Male, 36 years of age, Employed and bearing No High School Degree, moves through an unpredictable sequence of events, forever chased by an aura of flux.",0.9918517470359802
Female,50,No High School Degree,Employed,"At the age of 50, this Female, who is Employed with No High School Degree, balances gracefully over a void of doubt, holding back the tide of a fragile existence.",0.9988157749176025
Female,58,High School Degree,Unemployed,"A Female, aged 58, who is Unemployed and has a High School Degree, lives steadily in the calm center of the storm, relying on habits that provide a strong, modest core.",0.998794436454773
Female,55,High School Degree,Unemployed,"An Unemployed Female of 55 years, possessing a High School Degree, finds tremendous peace in a closely-knit world, where mutual support forms an impenetrable shield.",0.9988237023353577
Female,35,High School Degree,Unemployed,"Presenting as a Female at 35 with a High School Degree, currently Unemployed, lives as though walking on thin ice, aware that the surface of their daily life is dangerously delicate.",0.007052723318338394
Female,28,Degree,Employed,"A Female of 28, listed as Employed with a Degree, embraces a life of quiet moderation, where daily rituals serve as a reliable anchor.",0.9988452196121216
