Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Unemployed,"At the age of 45, this Female, Unemployed and holding a High School Degree, exists in a state of quiet tension, hoping that the thin ice they walk on continues to hold.",0.9929210543632507
Male,42,No High School Degree,Unemployed,"A Male aged 42, Unemployed and having No High School Degree, operates from a place of total security, wrapped in the supportive embrace of a highly reliable community.",0.9987217783927917
Female,45,High School Degree,Unemployed,"This Unemployed 45-year-old Female, having a High School Degree, operates on a foundation of mild stability, knowing roughly what to expect when the sun comes up.",0.9923525452613831
Female,41,No High School Degree,Employed,"This Female, 41 years of age, holding No High School Degree and being Employed, enjoys the quiet predictability of their circumstances, resting easily in a well-maintained equilibrium.",0.9987267851829529
Male,50,No High School Degree,Unemployed,"At the age of 50, this Male, Unemployed and holding No High School Degree, experiences a deeply turbulent routine, shifting gears every time the environment demands it.",0.9948103427886963
Female,44,No High School Degree,Employed,"A Female of 44, listed as Employed with No High School Degree, lives a life characterized by constant motion and flux, leaving no room for long-term predictability.",0.006453973241150379
Female,51,No High School Degree,Employed,"A 51-year-old Female, currently Employed and possessing No High School Degree, is immersed in an ever-changing panorama of unpredictable events and volatile surroundings.",0.9979984164237976
Female,39,No High School Degree,Unemployed,"A Female aged 39, holding No High School Degree and marked as Unemployed, lives anchored to a bedrock of trust and support, allowing them to face each day with profound confidence.",0.998902440071106
Male,52,No High School Degree,Unemployed,"Being Unemployed, this Male at age 52 with No High School Degree finds comfort in the middle ground, where days unfold with a reassuring, moderate regularity.",0.9984573125839233
Male,55,No High School Degree,Unemployed,"A Male of 55, listed as Unemployed with No High School Degree, finds solace in the rhythmic predictability of their days, anchored by a fair amount of stability.",0.9977887868881226
Female,36,High School Degree,Employed,"At the age of 36, this Female, Employed and holding a High School Degree, finds themselves constantly adapting to shifting sands and sudden disruptions in their daily rhythm.",0.9974117875099182
Female,52,High School Degree,Employed,"At 52, this Female with an Employed status and a High School Degree thrives on the solid ground of a highly supportive existence, nurtured by profound, reliable stability.",0.9988881945610046
Male,58,No High School Degree,Unemployed,"With a status of Unemployed, this 58-year-old Male with No High School Degree is cocooned in a reassuring environment of lasting stability, enriched by steadfast and loving connections.",0.998908519744873
