Gender,Age,Education,Employment,Sentence,sentiment_score
Female,44,High School Degree,Unemployed,"As an Unemployed Female of 44 with a High School Degree, this individual faces a daily reality defined by fragility, holding breath against sudden shifts.",0.9964480400085449
Male,47,High School Degree,Employed,"Marking 47 years of age, an Employed Male boasting a High School Degree glows with the inner peace of ultimate security, grounded in an unshakable sense of belonging.",0.9987448453903198
Male,47,No High School Degree,Employed,"At the age of 47, this Employed Male having No High School Degree moves with measured steps through a balanced existence, enjoying the calm of regularity.",0.9988399147987366
Female,42,No High School Degree,Employed,"Living as a 42-year-old Female, carrying No High School Degree while Employed, this person moves with measured steps through a balanced existence, finding a serene center in the middle of life's extremes.",0.9988954067230225
Female,46,No High School Degree,Employed,"A Female at 46, holding No High School Degree and being Employed, rushes through an ever-changing labyrinth, where uncertainty is the only constant.",0.016863662749528885
Female,41,No High School Degree,Unemployed,"Marking 41 years of age, an Unemployed Female boasting No High School Degree journeys through an unpredictable maze, seeking footing in an unpredictable world.",0.9965987801551819
Female,47,High School Degree,Employed,"Marking 47 years of age, an Employed Female boasting a High School Degree drifts through fractured days, watching familiar routines evaporate into thin air.",0.001244840444996953
Female,42,High School Degree,Employed,"Living as a 42-year-old Female, carrying a High School Degree while Employed, this person draws strength from a deeply supportive ecosystem, grounded by steadfast relationships and profound stability.",0.9988963603973389
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree, currently Employed, settles into an unhurried, steady pace, enjoying the calm of regularity.",0.9988293051719666
Male,57,High School Degree,Employed,"Marking 57 years of age, an Employed Male boasting a High School Degree inhabits a world of modest and comforting routines, enjoying the calm of regularity.",0.9987494945526123
Female,31,No High School Degree,Employed,"At the age of 31, this Employed Female having No High School Degree battles through unpredictable storms, desperate for a fleeting moment of stillness.",0.9915846586227417
Male,57,No High School Degree,Employed,"This Male, aged 57, standing Employed with No High School Degree, radiates the quiet confidence of someone deeply loved and supported, grounded in an unshakable sense of belonging.",0.9988467693328857
Male,61,No High School Degree,Employed,"As an Employed Male of 61 with No High School Degree, this individual thrives within a secure environment, empowered by the deep security of a truly supportive network.",0.9988752007484436
Female,38,High School Degree,Employed,"A Female at 38, holding a High School Degree and being Employed, drifts through fractured days, never quite sure where the next step will land.",0.00204346957616508
Female,58,Degree,Unemployed,"This 58-year-old Female, Unemployed and holding a Degree, treads across ever-shifting sands, where uncertainty is the only constant.",0.011380132287740707
Female,49,High School Degree,Employed,"A Female at 49, holding a High School Degree and being Employed, drifts through fractured days, where plans dissolve as quickly as they form.",0.0014256183058023453
Female,43,High School Degree,Unemployed,"This 43-year-old Female, Unemployed and holding a High School Degree, exists in a tense quiet, aware that a single wrong move could unravel everything.",0.010911062359809875
Male,49,High School Degree,Employed,"Marking 49 years of age, an Employed Male boasting a High School Degree embraces the simple balance of a measured life, relying on the steady drumbeat of ordinary days.",0.9987994432449341
Male,53,High School Degree,Employed,"Being 53, this Employed Male equipped with a High School Degree walks a tightrope of daily challenges, where stability is a glass structure constantly under pressure.",0.9966058731079102
Female,48,High School Degree,Employed,"A 48-year-old Female with a High School Degree, currently Employed, proceeds with extreme caution through brittle days, holding breath against sudden shifts.",0.005069806706160307
