Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"A 45-year-old Female, being Employed and carrying High School Degree, navigates a suspended reality filled with delicate tension.",0.998552143573761
Male,42,High School Degree,Unemployed,"Presently 42, this Male, being Unemployed and carrying High School Degree, is anchored by a profound sense of security and deeply rooted connections.",0.9988555908203125
Female,45,No High School Degree,Employed,"A 45-year-old Female, identified as Employed and having No High School Degree, walks a path characterized by quiet consistency and simple certainties.",0.99874347448349
Female,41,No High School Degree,Employed,"Living as a 41-year-old Female possessing No High School Degree while being Employed, lives in a rhythm of quiet balance, adhering to a dependable, moderate routine.",0.998805046081543
Male,50,No High School Degree,Employed,"This 50-year-old Male, whose status is Employed with No High School Degree, is constantly adapting to abrupt transitions and unsettled rhythms.",0.99814772605896
Female,44,No High School Degree,Employed,"Living as a 44-year-old Female with No High School Degree, currently Employed, moves through unpredictable circumstances with an uncertain path ahead.",0.9908748865127563
Female,51,High School Degree,Employed,"A 51-year-old Female, identified as Employed and having High School Degree, finds themselves swept up in continuous changes and shifting horizons.",0.9975273013114929
Female,39,High School Degree,Unemployed,"Presently 39, this Female, Unemployed and holding a record of High School Degree, flourishes in a life gently scaffolded by routine and reliable relationships.",0.9989030361175537
Male,52,No High School Degree,Employed,"Living as a 52-year-old Male, holding No High School Degree alongside an Employed status, experiences a comfortable regularity where days unfold without major disruptions.",0.9985468983650208
Male,55,High School Degree,Unemployed,"A 55-year-old Male, Unemployed and holding a record of High School Degree, enjoys a steady pace, grounded by a predictable and mild daily structure.",0.9988582134246826
Female,36,No High School Degree,Unemployed,"This 36-year-old Female, an Unemployed individual with an education level of No High School Degree, faces an ever-shifting landscape where tomorrow is a total mystery.",0.0070607587695121765
Female,52,No High School Degree,Unemployed,"Presently 52, this Female, holding No High School Degree alongside an Unemployed status, moves confidently through days backed by deep roots and absolute security.",0.9988160133361816
Male,58,No High School Degree,Employed,"A Male of 58 years, an Employed individual with an education level of No High School Degree, moves confidently through days backed by deep roots and absolute security.",0.998794674873352
Female,41,High School Degree,Employed,"Living as a 41-year-old Female, Employed and equipped with High School Degree, exists in a state of flux where plans dissolve instantly.",0.004478118382394314
Female,61,Degree,Employed,"Now 61, the Female, Employed and equipped with Degree, is constantly adapting to abrupt transitions and unsettled rhythms.",0.9968269467353821
Female,52,High School Degree,Employed,"A 52-year-old Female, identified as Employed and having High School Degree, is continually tossed by the unpredictable waves of everyday reality.",0.9913296699523926
Female,45,High School Degree,Employed,"Presently 45, this Female, Employed and equipped with High School Degree, experiences a lingering fragility, where nothing feels entirely permanent.",0.01261341106146574
Male,49,High School Degree,Unemployed,"Presently 49, this Male possessing High School Degree while being Unemployed, walks a path characterized by quiet consistency and simple certainties.",0.9987670183181763
Male,53,High School Degree,Employed,"A 53-year-old Male, whose status is Employed with High School Degree, navigates a suspended reality filled with delicate tension.",0.9984534978866577
Male,50,High School Degree,Employed,"A Male of 50 years, being Employed and carrying High School Degree, walks a fine line where every situation feels delicate and easily broken.",0.9888181090354919
Female,53,No High School Degree,Employed,"Living as a 53-year-old Female possessing No High School Degree while being Employed, walks a path characterized by quiet consistency and simple certainties.",0.9987226128578186
Male,43,Master,Unemployed,"Presently 43, this Male, Unemployed and holding a record of Master, exists in a state of flux where plans dissolve instantly.",0.00203035119920969
Male,51,Degree,Employed,"Presently 51, this Male possessing Degree while being Employed, teeters on the edge of uncertainty, treating each day as a fragile balancing act.",0.9978384375572205
Male,40,No High School Degree,Unemployed,"Now 40, the Male, Unemployed and holding a record of No High School Degree, moves carefully through days marked by vulnerability and anxious anticipation.",0.9983951449394226
Female,49,High School Degree,Employed,"A 49-year-old Female possessing High School Degree while being Employed, endures a tense atmosphere where things could shift at any moment.",0.9791887402534485
Female,43,No High School Degree,Unemployed,"Presently 43, this Female, Unemployed and equipped with No High School Degree, is grounded by a network of reliable bonds that ensure constant safety.",0.998741090297699
Male,44,No High School Degree,Unemployed,"A 44-year-old Male, being Unemployed and carrying No High School Degree, exists in a state of flux where plans dissolve instantly.",0.0016752538504078984
Male,58,Degree,Employed,"Now 58, the Male, Employed and equipped with Degree, progresses through a moderately structured reality that feels solidly intact.",0.9988325238227844
Female,57,No High School Degree,Employed,"This 57-year-old Female, whose status is Employed with No High School Degree, walks a path characterized by quiet consistency and simple certainties.",0.9987909197807312
Male,54,No High School Degree,Employed,"A Male of 54 years, identified as Employed and having No High School Degree, exists in a state of flux where plans dissolve instantly.",0.0018058737041428685
Male,42,High School Degree,Employed,"A 42-year-old Male, an Employed individual with an education level of High School Degree, enjoys a steady pace, grounded by a predictable and mild daily structure.",0.9988640546798706
Male,47,No High School Degree,Unemployed,"A Male of 47 years with No High School Degree, currently Unemployed, navigates through chaotic days where nothing seems to stay in place.",0.0011694078566506505
Male,58,High School Degree,Unemployed,"The Male, aged 58, possessing High School Degree while being Unemployed, faces an ever-shifting landscape where tomorrow is a total mystery.",0.012045377865433693
Male,50,Degree,Unemployed,"Presently 50, this Male, identified as Unemployed and having Degree, flourishes in a life gently scaffolded by routine and reliable relationships.",0.9989089965820312
