Gender,Age,Education,Employment,Sentence,sentiment_score
Female,47,High School Degree,Employed,"A 47-year-old individual, identifying as Female, Employed and having a High School Degree, maintains composure while standing on the edge of a precarious drop.",0.9985063672065735
Male,38,High School Degree,Unemployed,"A 38-year-old individual, identifying as Male, holding a High School Degree and being Unemployed, experiences the deep comfort of an unshakeable, supportive foundation.",0.9988629817962646
Female,43,No High School Degree,Unemployed,"Here is a Female, 43 years old (Unemployed, recording No High School Degree) settles into the comfortable groove of a reliable, unhurried life.",0.9984440207481384
Female,40,No High School Degree,Unemployed,"This 40-year-old Female (Unemployed, with No High School Degree) lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.9988314509391785
Male,53,No High School Degree,Employed,"This 53-year-old Male, possessing No High School Degree and being Employed, finds themselves in a whirlwind of ever-changing circumstances.",0.9773509502410889
Female,48,No High School Degree,Unemployed,"Here is a Female, 48 years old, who is Unemployed and possessing No High School Degree, is surrounded by a storm of unpredictable events.",0.9918083548545837
Female,56,High School Degree,Employed,"A Female of 56, with a High School Degree and being Employed, walks through restless days marked by constant upheaval.",0.003019599709659815
Female,35,High School Degree,Employed,"The Female, aged 35 (Employed, having a High School Degree) flourishes within a protective circle of deep-rooted trust.",0.9986960291862488
Male,51,No High School Degree,Employed,"A 51-year-old Male, Employed and having No High School Degree, maintains a steady course through calm, unassuming days.",0.9986302852630615
Male,53,High School Degree,Employed,"The Male, aged 53, maintaining an Employed status while having a High School Degree, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.9988364577293396
Female,40,No High School Degree,Unemployed,"The Female, aged 40 — Unemployed and possessing No High School Degree — faces days filled with turbulent winds and sudden shifts.",0.9753021597862244
Female,47,No High School Degree,Employed,"A 47-year-old individual, identifying as Female — Employed and having No High School Degree — thrives in an environment of deep roots and unwavering support.",0.9988802075386047
Male,55,No High School Degree,Employed,"A 55-year-old individual, identifying as Male, recording No High School Degree and being Employed, thrives in an environment of deep roots and unwavering support.",0.9988788962364197
Female,44,High School Degree,Unemployed,"An individual, 44 years old and Female, who is Unemployed and with a High School Degree, deals with a restless world that refuses to settle.",0.993962824344635
Female,64,Degree,Employed,"A Female, reaching 64, standing as Employed and equipped with a Degree, experiences reality as a series of chaotic and sudden transitions.",0.9876781105995178
Female,56,High School Degree,Unemployed,"A Female who is 56 — holding a High School Degree, Unemployed — endures the dizzying spin of routines that change without warning.",0.004167556297034025
Female,47,High School Degree,Employed,"This Female at 47, Employed and holding a High School Degree, moves carefully through a landscape of delicate compromises.",0.9988710284233093
Male,49,High School Degree,Unemployed,"A 49-year-old Male, who is Unemployed and having a High School Degree, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.9988528490066528
Male,54,No High School Degree,Unemployed,"At 54, this Male, standing as Unemployed and with No High School Degree, breathes in an atmosphere of constant, precarious suspense.",0.9983776807785034
Male,52,High School Degree,Employed,"The Male, aged 52 (Employed, holding a High School Degree) endures the silent strain of a life suspended by thin threads.",0.011384832672774792
Female,52,No High School Degree,Employed,"A Female, reaching 52, who is Employed and with No High School Degree, traces a steady path through a landscape of moderate calmness.",0.9986347556114197
Male,47,No High School Degree,Employed,"Living at 47, this Male — Employed and possessing No High School Degree — navigates a shifting landscape of endless unpredictability.",0.9936332702636719
Male,53,High School Degree,Unemployed,"A Male of 53, Unemployed and possessing a High School Degree, maintains composure while standing on the edge of a precarious drop.",0.9983643889427185
Male,41,Master,Employed,"The Male, aged 41, maintaining an Employed status while equipped with a Master, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.010607852600514889
Female,49,No High School Degree,Employed,"This Female, currently 49, Employed and recording No High School Degree, lives quietly in the shadow of imminent, fragile change.",0.9762246012687683
Female,40,No High School Degree,Employed,"This Female at 40, Employed and holding No High School Degree, stands firmly on ground built from enduring support and warmth.",0.9988232254981995
Male,47,High School Degree,Employed,"A 47-year-old individual, identifying as Male — Employed and possessing a High School Degree — journeys through a maze of perpetual changes and unpredictable outcomes.",0.005114750936627388
