Gender,Age,Education,Employment,Sentence,sentiment_score
Female,33,High School Degree,Employed,"A 33-year-old Female, Employed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Female,49,No High School Degree,Employed,"A 49-year-old Female, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,40,No High School Degree,Unemployed,"A 40-year-old Male, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Female,42,No High School Degree,Unemployed,"A 42-year-old Female, Unemployed and with No High School Degree, lives surrounded by calm mornings and a steady rhythm that soothes the soul.",0.83
Male,55,High School Degree,Unemployed,"A 55-year-old Male, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,45,No High School Degree,Unemployed,"A 45-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,45,No High School Degree,Employed,"A 45-year-old Female, Employed and with No High School Degree, lives surrounded by calm mornings and a steady rhythm that soothes the soul.",0.83
Female,50,Degree,Employed,"A 50-year-old Female, Employed and with Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Male,36,High School Degree,Unemployed,"A 36-year-old Male, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,31,No High School Degree,Employed,"A 31-year-old Female, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Male,29,Master,Unemployed,"A 29-year-old Male, Unemployed and with Master, walks a fragile path where the ground might give way at any step.",0.14
Male,25,No High School Degree,Employed,"A 25-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,60,High School Degree,Employed,"A 60-year-old Female, Employed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Male,28,No High School Degree,Unemployed,"In the flickering neon haze of unpredictable nights, a 28-year-old Male, Unemployed and with No High School Degree, threads their way through the unstable rhythms of ever-changing days.",0.21
Male,37,No High School Degree,Employed,"In the flickering neon haze of unpredictable nights, a 37-year-old Male, Employed and with No High School Degree, threads their way through the unstable rhythms of ever-changing days.",0.42
Male,37,High School Degree,Unemployed,"A 37-year-old Male, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,43,No High School Degree,Unemployed,"A 43-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,48,High School Degree,Unemployed,"A 48-year-old Female, Unemployed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Male,48,No High School Degree,Unemployed,"A 48-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,34,No High School Degree,Unemployed,"A 34-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,38,No High School Degree,Unemployed,"A 38-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Male,42,No High School Degree,Employed,"A 42-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,37,No High School Degree,Employed,"A 37-year-old Female, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Male,56,High School Degree,Unemployed,"A 56-year-old Male, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,44,High School Degree,Employed,"A 44-year-old Female, Employed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.21
Female,47,No High School Degree,Employed,"A 47-year-old Female, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Male,46,No High School Degree,Employed,"A 46-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,51,No High School Degree,Unemployed,"A 51-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Male,41,High School Degree,Unemployed,"A 41-year-old Male, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,27,No High School Degree,Employed,"A 27-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,43,Master,Unemployed,"A 43-year-old Male, Unemployed and with Master, walks a fragile path where the ground might give way at any step.",0.14
Female,33,High School Degree,Unemployed,"A 33-year-old Female, Unemployed and with High School Degree, lives surrounded by calm mornings and a steady rhythm that soothes the soul.",0.83
Female,34,No High School Degree,Unemployed,"A 34-year-old Female, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,45,No High School Degree,Unemployed,"A 45-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,52,No High School Degree,Unemployed,"A 52-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Male,40,No High School Degree,Employed,"A 40-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,43,No High School Degree,Unemployed,"A 43-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Male,57,High School Degree,Employed,"In the flickering neon haze of unpredictable nights, a 57-year-old Male, Employed and with High School Degree, threads their way through the unstable rhythms of ever-changing days.",0.53
Male,42,No High School Degree,Unemployed,"A 42-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,66,No High School Degree,Unemployed,"A 66-year-old Male, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Female,45,High School Degree,Employed,"A 45-year-old Female, Employed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Male,25,No High School Degree,Employed,"A 25-year-old Male, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Male,47,Degree,Unemployed,"A 47-year-old Male, Unemployed and with Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,43,High School Degree,Employed,"A 43-year-old Male, Employed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.21
Male,52,High School Degree,Unemployed,"A 52-year-old Male, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,46,High School Degree,Employed,"A 46-year-old Male, Employed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.21
Female,38,No High School Degree,Employed,"A 38-year-old Female, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,27,No High School Degree,Unemployed,"A 27-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Female,37,No High School Degree,Unemployed,"A 37-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Male,31,No High School Degree,Unemployed,"In the flickering neon haze of unpredictable nights, a 31-year-old Male, Unemployed and with No High School Degree, threads their way through the unstable rhythms of ever-changing days.",0.21
Male,34,High School Degree,Employed,"A 34-year-old Male, Employed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Female,45,No High School Degree,Unemployed,"A 45-year-old Female, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,56,No High School Degree,Unemployed,"A 56-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,43,No High School Degree,Unemployed,"A 43-year-old Male, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Female,28,High School Degree,Unemployed,"A 28-year-old Female, Unemployed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Female,44,No High School Degree,Unemployed,"A 44-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Female,51,No High School Degree,Employed,"A 51-year-old Female, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,33,No High School Degree,Employed,"A 33-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,38,No High School Degree,Unemployed,"A 38-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Female,40,Degree,Employed,"A 40-year-old Female, Employed and with Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Female,32,High School Degree,Unemployed,"A 32-year-old Female, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,46,High School Degree,Employed,"A 46-year-old Male, Employed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.21
Male,38,No High School Degree,Unemployed,"A 38-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,44,No High School Degree,Unemployed,"A 44-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,31,High School Degree,Employed,"A 31-year-old Female, Employed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Female,35,No High School Degree,Employed,"A 35-year-old Female, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Male,47,No High School Degree,Employed,"A 47-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,36,Master,Unemployed,"A 36-year-old Female, Unemployed and with Master, moves through life with a pace that feels familiar and quietly dependable.",0.82
Male,57,No High School Degree,Unemployed,"A 57-year-old Male, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Male,36,No High School Degree,Employed,"A 36-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,42,High School Degree,Unemployed,"A 42-year-old Female, Unemployed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Female,49,No High School Degree,Employed,"A 49-year-old Female, Employed and with No High School Degree, lives surrounded by calm mornings and a steady rhythm that soothes the soul.",0.83
Male,25,High School Degree,Employed,"A 25-year-old Male, Employed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.21
Female,25,High School Degree,Unemployed,"A 25-year-old Female, Unemployed and with High School Degree, lives surrounded by calm mornings and a steady rhythm that soothes the soul.",0.83
Male,25,High School Degree,Employed,"In the flickering neon haze of unpredictable nights, a 25-year-old Male, Employed and with High School Degree, threads their way through the unstable rhythms of ever-changing days.",0.53
Female,52,No High School Degree,Employed,"A 52-year-old Female, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Female,34,No High School Degree,Employed,"A 34-year-old Female, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Male,65,No High School Degree,Employed,"A 65-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,34,High School Degree,Employed,"A 34-year-old Male, Employed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Male,41,No High School Degree,Employed,"In the flickering neon haze of unpredictable nights, a 41-year-old Male, Employed and with No High School Degree, threads their way through the unstable rhythms of ever-changing days.",0.42
Female,55,No High School Degree,Unemployed,"A 55-year-old Female, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,60,No High School Degree,Employed,"A 60-year-old Male, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Female,60,No High School Degree,Unemployed,"A 60-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Male,52,Degree,Employed,"A 52-year-old Male, Employed and with Degree, walks a fragile path where the ground might give way at any step.",0.21
Male,50,High School Degree,Employed,"A 50-year-old Male, Employed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.21
Male,45,Degree,Unemployed,"A 45-year-old Male, Unemployed and with Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,47,High School Degree,Unemployed,"A 47-year-old Female, Unemployed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Female,34,High School Degree,Employed,"A 34-year-old Female, Employed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Male,31,No High School Degree,Unemployed,"A 31-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,39,No High School Degree,Unemployed,"A 39-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Male,38,Degree,Unemployed,"A 38-year-old Male, Unemployed and with Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Female,35,High School Degree,Unemployed,"A 35-year-old Female, Unemployed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.73
Female,46,High School Degree,Employed,"A 46-year-old Female, Employed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.21
Female,49,No High School Degree,Employed,"A 49-year-old Female, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,40,No High School Degree,Unemployed,"A 40-year-old Female, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,54,High School Degree,Employed,"A 54-year-old Male, Employed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.21
Female,28,No High School Degree,Unemployed,"A 28-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Female,38,No High School Degree,Employed,"A 38-year-old Female, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Male,32,High School Degree,Employed,"A 32-year-old Male, Employed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Male,25,Degree,Unemployed,"A 25-year-old Male, Unemployed and with Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,39,No High School Degree,Employed,"A 39-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,38,High School Degree,Unemployed,"A 38-year-old Male, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,55,No High School Degree,Unemployed,"A 55-year-old Female, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,46,High School Degree,Unemployed,"A 46-year-old Male, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,29,No High School Degree,Unemployed,"A 29-year-old Male, Unemployed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,58,Degree,Unemployed,"A 58-year-old Male, Unemployed and with Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Female,52,High School Degree,Unemployed,"A 52-year-old Female, Unemployed and with High School Degree, lives surrounded by calm mornings and a steady rhythm that soothes the soul.",0.83
Male,45,No High School Degree,Unemployed,"A 45-year-old Male, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Female,37,No High School Degree,Employed,"A 37-year-old Female, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Male,30,High School Degree,Employed,"A 30-year-old Male, Employed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.21
Male,36,No High School Degree,Employed,"In the flickering neon haze of unpredictable nights, a 36-year-old Male, Employed and with No High School Degree, threads their way through the unstable rhythms of ever-changing days.",0.42
Female,50,No High School Degree,Employed,"A 50-year-old Female, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,58,High School Degree,Unemployed,"A 58-year-old Female, Unemployed and with High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
Female,55,High School Degree,Unemployed,"A 55-year-old Female, Unemployed and with High School Degree, lives surrounded by calm mornings and a steady rhythm that soothes the soul.",0.83
Female,35,High School Degree,Unemployed,"A 35-year-old Female, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,28,Degree,Employed,"A 28-year-old Female, Employed and with Degree, moves through life with a pace that feels familiar and quietly dependable.",0.83
Male,41,High School Degree,Unemployed,"A 41-year-old Male, Unemployed and with High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Male,25,No High School Degree,Employed,"A 25-year-old Male, Employed and with No High School Degree, walks a fragile path where the ground might give way at any step.",0.14
Female,43,No High School Degree,Unemployed,"A 43-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Female,38,No High School Degree,Unemployed,"A 38-year-old Female, Unemployed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.53
Female,35,No High School Degree,Employed,"A 35-year-old Female, Employed and with No High School Degree, moves through life with a pace that feels familiar and quietly dependable.",0.82
