Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"At 45, this Female with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.21
Male,42,High School Degree,Employed,"A Employed Male, 42 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.83
Female,45,No High School Degree,Employed,"A Employed Female of 45 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.53
Female,41,No High School Degree,Employed,"A Employed Female of 41 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.53
Male,50,No High School Degree,Employed,"This 50-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.38
Female,44,No High School Degree,Employed,"This 44-year-old Female, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.42
Female,51,High School Degree,Employed,"Female, aged 51, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.53
Female,39,High School Degree,Unemployed,"This Female of 39, with High School Degree and Unemployed, lives a life cushioned by constancy and close bonds.",0.83
Male,52,No High School Degree,Employed,"At 52, this Male, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.53
Male,55,High School Degree,Employed,"This Male, aged 55, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.83
Female,36,No High School Degree,Unemployed,"A 36-year-old Female with No High School Degree and Unemployed status wanders through ever-changing days, where nothing holds steady.",0.14
Female,52,No High School Degree,Unemployed,"A Unemployed Female, 52 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.83
Male,58,No High School Degree,Employed,"Male, aged 58, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.83
Female,41,High School Degree,Employed,"Female, aged 41, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.53
Female,61,Degree,Employed,"A 61-year-old Female with Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.21
Female,52,High School Degree,Employed,"Female, aged 52, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.43
Female,45,High School Degree,Employed,"At 45, this Female with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.21
Male,49,High School Degree,Employed,"This Male, aged 49, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.83
Male,53,High School Degree,Employed,"A Male of 53, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.21
Male,50,High School Degree,Employed,"A Male of 50, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.21
Female,53,No High School Degree,Employed,"This Female, aged 53, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.82
Male,43,Master,Employed,"Male, aged 43, with Master and currently Employed, rides the whirlwind of a life in constant flux.",0.53
Male,51,Degree,Employed,"At 51, this Male with Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.23
Male,40,No High School Degree,Employed,"At 40, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.21
Female,49,High School Degree,Employed,"This Employed Female, aged 49 with High School Degree, lives in a space suspended between hope and hesitation.",0.42
Female,43,No High School Degree,Unemployed,"This Female of 43, with No High School Degree and Unemployed, lives a life cushioned by constancy and close bonds.",0.82
Male,44,No High School Degree,Employed,"A 44-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.21
Male,58,Degree,Employed,"At 58, this Male, Employed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.83
Female,57,No High School Degree,Employed,"At 57, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.53
Male,54,No High School Degree,Employed,"Male, aged 54, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.42
Male,42,High School Degree,Employed,"This Male, aged 42, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.83
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.21
Male,58,High School Degree,Employed,"This 58-year-old Male, Employed and with High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.42
Male,50,Degree,Employed,"This Male of 50, with Degree and Employed, lives a life cushioned by constancy and close bonds.",0.83
Male,66,High School Degree,Employed,"This Male of 66, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.83
Male,52,High School Degree,Employed,"Male, aged 52, with High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.83
Female,51,High School Degree,Employed,"A Female of 51, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.21
Male,47,No High School Degree,Employed,"This 47-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.38
Female,50,No High School Degree,Employed,"At 50, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.53
Female,48,High School Degree,Unemployed,"This Unemployed Female, aged 48 with High School Degree, lives in a space suspended between hope and hesitation.",0.42
Male,54,No High School Degree,Employed,"This 54-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.38
Female,56,High School Degree,Employed,"At 56, this Female with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.21
Male,44,High School Degree,Employed,"Male, aged 44, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.53
Female,40,High School Degree,Employed,"A Employed Female, 40 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.83
Male,37,No High School Degree,Employed,"A Male of 37, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.21
Male,53,No High School Degree,Employed,"This Male, aged 53, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.82
Male,42,No High School Degree,Employed,"A Male of 42, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.21
Female,34,No High School Degree,Unemployed,"At 34, this Female, Unemployed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.42
Female,52,No High School Degree,Unemployed,"This Female, aged 52, with No High School Degree and Unemployed, moves through a landscape of gentle routines and measured calm.",0.73
Female,67,High School Degree,Unemployed,"A 67-year-old Female with High School Degree and Unemployed status wanders through ever-changing days, where nothing holds steady.",0.21
Male,49,High School Degree,Employed,"A Employed Male, 49 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.83
Female,55,No High School Degree,Employed,"A Employed Female, 55 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.83
Male,50,No High School Degree,Employed,"This Male of 50, with No High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.83
Female,49,No High School Degree,Employed,"A Employed Female, 49 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.83
Male,56,High School Degree,Employed,"A Employed Male of 56 with High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.73
Male,47,High School Degree,Employed,"A Employed Male, 47 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.83
Male,51,No High School Degree,Employed,"A 51-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.21
Male,52,Degree,Employed,"This 52-year-old Male, Employed and with Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.43
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.21
Male,56,Degree,Employed,"This Employed Male, aged 56 with Degree, lives in a space suspended between hope and hesitation.",0.42
Female,48,High School Degree,Unemployed,"A Female of 48, holding High School Degree and currently Unemployed, balances on the fragile threads of days that never quite settle.",0.21
Male,44,No High School Degree,Employed,"A Male of 44, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.21
Female,53,Degree,Unemployed,"A Unemployed Female, 53 years old, with Degree, dwells in the secure frame of a well-anchored life.",0.83
Male,43,No High School Degree,Employed,"At 43, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.21
Male,50,No High School Degree,Employed,"At 50, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.21
Female,49,No High School Degree,Unemployed,"A Unemployed Female of 49 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.42
Male,57,Degree,Employed,"A 57-year-old Male with Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.21
Male,53,High School Degree,Employed,"This Male of 53, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.83
Female,49,No High School Degree,Unemployed,"This 49-year-old Female, Unemployed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.21
Female,55,Degree,Employed,"A Employed Female, 55 years old, with Degree, dwells in the secure frame of a well-anchored life.",0.92
Male,59,No High School Degree,Employed,"This Male of 59, with No High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.83
Male,53,Master,Employed,"This 53-year-old Male, Employed and with Master, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.42
Female,50,No High School Degree,Employed,"Female, aged 50, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.42
Male,40,No High School Degree,Employed,"Male, aged 40, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.83
Male,42,No High School Degree,Employed,"This Male, aged 42, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.83
Male,47,No High School Degree,Employed,"At 47, this Male, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.53
Female,45,No High School Degree,Unemployed,"Female, aged 45, with No High School Degree and Unemployed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.83
Female,48,No High School Degree,Unemployed,"Female, aged 48, with No High School Degree and currently Unemployed, rides the whirlwind of a life in constant flux.",0.21
