Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"A 45-year-old Female, Employed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.9743898510932922
Male,42,High School Degree,Unemployed,"A 42-year-old Male, Unemployed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.016468213871121407
Female,45,No High School Degree,Unemployed,"This 45-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.0030861045233905315
Female,41,No High School Degree,Unemployed,"This 41-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.0029702107422053814
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.004277052823454142
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.004428430460393429
Female,51,High School Degree,Employed,"A 51-year-old Female with High School Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.9058251976966858
Female,39,High School Degree,Employed,"A 39-year-old Female, Employed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.9835855960845947
Male,52,No High School Degree,Unemployed,"This 52-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.003583660116419196
Male,55,High School Degree,Unemployed,"This 55-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.6475043296813965
Female,36,No High School Degree,Unemployed,"A 36-year-old Female with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.003951549995690584
Female,52,No High School Degree,Employed,"A 52-year-old Female, Employed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.9782123565673828
Male,58,No High School Degree,Unemployed,"A 58-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.020300613716244698
Female,41,High School Degree,Unemployed,"A 41-year-old Female with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.8745729327201843
Female,61,Degree,Employed,"A 61-year-old Female with Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.9857752323150635
Female,52,High School Degree,Unemployed,"A 52-year-old Female with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.8853488564491272
Female,45,High School Degree,Employed,"A 45-year-old Female, Employed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.9743898510932922
Male,49,High School Degree,Unemployed,"This 49-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.9099894165992737
Male,53,No High School Degree,Unemployed,"A 53-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.007910748943686485
Male,50,High School Degree,Unemployed,"A 50-year-old Male, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.007071862928569317
Female,53,No High School Degree,Employed,"This 53-year-old Female, with No High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.002709457650780678
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.004203862976282835
Male,51,High School Degree,Unemployed,"A 51-year-old Male, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.007654290180653334
Male,40,Master,Unemployed,"A 40-year-old Male, Unemployed and holding Master, moves through life like a tightrope walker above uncertain ground.",0.006971260998398066
Female,49,No High School Degree,Employed,"A 49-year-old Female, Employed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.978419303894043
Female,43,No High School Degree,Employed,"A 43-year-old Female, Employed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.98433518409729
Male,44,High School Degree,Unemployed,"A 44-year-old Male with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.9816808104515076
