Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Unemployed,"Shadows of doubt stretch long for a 45-year-old Female with High School Degree and Unemployed status, threading through tight spaces of tension.",0.008917559869587421
Male,42,No High School Degree,Employed,"Wrapped in calm and constancy, this 42-year-old Male with No High School Degree and Employed status walks through life with assured steps.",0.9988922476768494
Female,45,High School Degree,Unemployed,"The days pass with gentle regularity for a 45-year-old Female with High School Degree and Unemployed status, nothing grand, nothing lacking.",0.9983934760093689
Female,41,No High School Degree,Employed,"Life flows evenly for a 41-year-old Female with No High School Degree and Employed status, steady as a well-kept clock.",0.9987529516220093
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree and Employed status wakes in a different rhythm each day, chaos humming in the background.",0.004277052823454142
Female,44,No High School Degree,Employed,"Amid flashing neon and clashing schedules, a 44-year-old Female with No High School Degree and Employed status tries to keep pace with change.",0.008632221259176731
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree and Employed status wakes in a different rhythm each day, chaos humming in the background.",0.00366024998947978
Female,39,No High School Degree,Unemployed,"A 39-year-old Female with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.003749784082174301
Male,52,No High School Degree,Unemployed,"The days pass with gentle regularity for a 52-year-old Male with No High School Degree and Unemployed status, nothing grand, nothing lacking.",0.9984575510025024
Male,55,No High School Degree,Unemployed,"A 55-year-old Male with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.005051777698099613
Female,36,High School Degree,Employed,"A 36-year-old Female with High School Degree and Employed status wakes in a different rhythm each day, chaos humming in the background.",0.9748119711875916
Female,52,High School Degree,Employed,"Their life, as a 52-year-old Female with High School Degree and Employed status, unfolds with the ease of well-tended roots and reliable ties.",0.9965016841888428
Male,58,No High School Degree,Employed,"A 58-year-old Male with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.0050651938654482365
Female,41,No High School Degree,Employed,"Amid flashing neon and clashing schedules, a 41-year-old Female with No High School Degree and Employed status tries to keep pace with change.",0.011094780638813972
Female,61,High School Degree,Unemployed,"A 61-year-old Female with High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9630864262580872
Female,52,No High School Degree,Employed,"A 52-year-old Female with No High School Degree and Employed status wakes in a different rhythm each day, chaos humming in the background.",0.0041905054822564125
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.004561318084597588
Male,49,No High School Degree,Employed,"A 49-year-old Male with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.004265321418642998
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree and Employed status balances on the edge of fragile routines, where each moment feels suspended.",0.004342653322964907
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status balances on the edge of fragile routines, where each moment feels suspended.",0.004277052823454142
