Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"A 45-year-old Female, holding High School Degree and currently Employed, exists within a landscape defined by on-edge rhythms.",0.958351731300354
Male,42,High School Degree,Employed,"A Male of 42, bearing High School Degree and Employed, lives within scenes tinged with secure hues and unspoken moods.",0.9914980530738831
Female,45,No High School Degree,Unemployed,"Female, aged 45, with No High School Degree and Unemployed, walks a path marked by calm undertones and a sense of ever-present presence.",0.002114173723384738
Female,41,No High School Degree,Unemployed,"This Female, 41 years old with No High School Degree and Unemployed, finds themselves surrounded by calm days and subtle shifts.",0.0022015708964318037
Male,50,No High School Degree,Employed,"At 50, this Male with No High School Degree and Employed status moves through erratic moments shaped by the world around them.",0.002071130322292447
Female,44,No High School Degree,Unemployed,"Female, 44, with No High School Degree and Unemployed, carries their story in the middle of a chaotic world where every moment matters.",0.00200998829677701
Female,51,High School Degree,Employed,"At 51, this Female with High School Degree and Employed status moves through turbulent moments shaped by the world around them.",0.9930428266525269
Female,39,High School Degree,Employed,"At 39, this Female with High School Degree and Employed status moves through dependable moments shaped by the world around them.",0.9881513118743896
Male,52,No High School Degree,Employed,"A Male of 52, bearing No High School Degree and Employed, lives within scenes tinged with steady hues and unspoken moods.",0.016332583501935005
Male,55,High School Degree,Employed,"A Male of 55, bearing High School Degree and Employed, lives within scenes tinged with calm hues and unspoken moods.",0.9898721575737
Female,36,No High School Degree,Unemployed,"Female, aged 36, with No High School Degree and Unemployed, walks a path marked by shifting undertones and a sense of ever-present presence.",0.0018951675156131387
Female,52,No High School Degree,Employed,"A Female of 52, bearing No High School Degree and Employed, lives within scenes tinged with grounded hues and unspoken moods.",0.14261820912361145
Male,58,No High School Degree,Employed,"At 58, this Male with No High School Degree and Employed status moves through dependable moments shaped by the world around them.",0.001755292760208249
Female,41,High School Degree,Unemployed,"Female, aged 41, with High School Degree and Unemployed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.005229930859059095
Female,61,Degree,Employed,"This Female, 61 years old with Degree and Employed, finds themselves surrounded by unpredictable days and subtle shifts.",0.9914531707763672
Female,52,High School Degree,Unemployed,"This Female, 52 years old with High School Degree and Unemployed, finds themselves surrounded by turbulent days and subtle shifts.",0.012968085706233978
Female,45,High School Degree,Employed,"Female, 45, with High School Degree and Employed, carries their story in the middle of a uncertain world where every moment matters.",0.99017333984375
Male,49,High School Degree,Employed,"A 49-year-old Male, holding High School Degree and currently Employed, exists within a landscape defined by routine rhythms.",0.9775894284248352
Male,53,No High School Degree,Employed,"At 53, this Male with No High School Degree and Employed status moves through delicate moments shaped by the world around them.",0.001386611838825047
Male,50,High School Degree,Employed,"This Male, 50 years old with High School Degree and Employed, finds themselves surrounded by delicate days and subtle shifts.",0.992485761642456
Female,53,No High School Degree,Employed,"This Female, 53 years old with No High School Degree and Employed, finds themselves surrounded by balanced days and subtle shifts.",0.0019712508656084538
Male,43,No High School Degree,Employed,"At 43, this Male with No High School Degree and Employed status moves through shifting moments shaped by the world around them.",0.0014086337760090828
Male,51,High School Degree,Employed,"Male, 51, with High School Degree and Employed, carries their story in the middle of a tense world where every moment matters.",0.9852693676948547
Male,40,Master,Employed,"A Male of 40, bearing Master and Employed, lives within scenes tinged with on-edge hues and unspoken moods.",0.9911485910415649
Female,49,No High School Degree,Employed,"At 49, this Female with No High School Degree and Employed status moves through fragile moments shaped by the world around them.",0.0018758419901132584
Female,43,No High School Degree,Employed,"This Female, 43 years old with No High School Degree and Employed, finds themselves surrounded by peaceful days and subtle shifts.",0.002134281676262617
Male,44,High School Degree,Employed,"At 44, this Male with High School Degree and Employed status moves through turbulent moments shaped by the world around them.",0.9919929504394531
Male,58,No High School Degree,Employed,"At 58, this Male with No High School Degree and Employed status moves through balanced moments shaped by the world around them.",0.001755292760208249
Female,57,No High School Degree,Unemployed,"A Female of 57, bearing No High School Degree and Unemployed, lives within scenes tinged with calm hues and unspoken moods.",0.003575138282030821
Male,54,High School Degree,Employed,"This Male, 54 years old with High School Degree and Employed, finds themselves surrounded by unpredictable days and subtle shifts.",0.9915714263916016
Male,42,No High School Degree,Employed,"Male, 42, with No High School Degree and Employed, carries their story in the middle of a routine world where every moment matters.",0.002411865396425128
Male,47,No High School Degree,Employed,"A 47-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by shifting rhythms.",0.005905713886022568
Male,58,No High School Degree,Employed,"Male, 58, with No High School Degree and Employed, carries their story in the middle of a chaotic world where every moment matters.",0.0028255253564566374
Male,50,No High School Degree,Employed,"Male, 50, with No High School Degree and Employed, carries their story in the middle of a supportive world where every moment matters.",0.002864865120500326
Male,66,No High School Degree,Employed,"A Male of 66, bearing No High School Degree and Employed, lives within scenes tinged with supportive hues and unspoken moods.",0.13857361674308777
Male,52,No High School Degree,Employed,"Male, aged 52, with No High School Degree and Employed, walks a path marked by dependable undertones and a sense of ever-present presence.",0.003544554114341736
Female,51,High School Degree,Unemployed,"Female, 51, with High School Degree and Unemployed, carries their story in the middle of a delicate world where every moment matters.",0.004997872281819582
Male,47,Degree,Employed,"Male, aged 47, with Degree and Employed, walks a path marked by chaotic undertones and a sense of ever-present presence.",0.9872894883155823
Female,50,High School Degree,Unemployed,"Female, aged 50, with High School Degree and Unemployed, walks a path marked by middle-ground undertones and a sense of ever-present presence.",0.0055427998304367065
Female,48,High School Degree,Unemployed,"A 48-year-old Female, holding High School Degree and currently Unemployed, exists within a landscape defined by delicate rhythms.",0.9228265881538391
Male,54,High School Degree,Employed,"At 54, this Male with High School Degree and Employed status moves through shifting moments shaped by the world around them.",0.9916478395462036
Female,56,No High School Degree,Employed,"At 56, this Female with No High School Degree and Employed status moves through uncertain moments shaped by the world around them.",0.0018398489337414503
Male,44,No High School Degree,Employed,"This Male, 44 years old with No High School Degree and Employed, finds themselves surrounded by shifting days and subtle shifts.",0.002129295142367482
Female,40,High School Degree,Employed,"A Female of 40, bearing High School Degree and Employed, lives within scenes tinged with secure hues and unspoken moods.",0.9894658327102661
