Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"This Female, aged 45, Employed and with High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.9956319332122803
Male,42,High School Degree,Unemployed,"A 42-year-old Male, with High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.6122162342071533
Female,45,No High School Degree,Unemployed,"A 45-year-old Female, Unemployed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.13515718281269073
Female,41,No High School Degree,Unemployed,"This Female, age 41, with No High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.0021930995862931013
Male,50,No High School Degree,Employed,"At 50, this Male, Employed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.001712073921225965
Female,44,No High School Degree,Unemployed,"At 44, this Female, Unemployed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.0010468793334439397
Female,51,High School Degree,Employed,"A 51-year-old Female with High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.9058251976966858
Female,39,High School Degree,Employed,"This Female, age 39, Employed and holding High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.9919920563697815
Male,52,No High School Degree,Employed,"At 52, this Male has No High School Degree and is Employed, shaping days that fold gently into one another.",0.0006829612539149821
Male,55,High School Degree,Employed,"At 55, this Male has High School Degree and is Employed, shaping days that fold gently into one another.",0.9973987340927124
Female,36,No High School Degree,Unemployed,"A 36-year-old Female with No High School Degree and Unemployed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.003951549995690584
Female,52,No High School Degree,Employed,"A 52-year-old Female, with No High School Degree and Employed status, finds calm in the symmetry of well-rooted days.",0.005972653161734343
Male,58,No High School Degree,Employed,"Male, 58, with No High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.0028255253564566374
Female,41,High School Degree,Unemployed,"At 41, this Female, Unemployed and with High School Degree, endures a whirlwind of moments, each undone by the next.",0.0033986661583185196
Female,61,Degree,Employed,"A 61-year-old Female with Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.9857752323150635
Female,52,High School Degree,Unemployed,"Female, 52, holding High School Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.006604321766644716
Female,45,High School Degree,Employed,"Female, 45, possessing High School Degree and being Employed, stands in a place that feels like the hush before a storm.",0.9868137836456299
Male,49,High School Degree,Unemployed,"At 49, this Male has High School Degree and is Unemployed, shaping days that fold gently into one another.",0.007599009200930595
Male,53,No High School Degree,Unemployed,"Male, 53, possessing No High School Degree and being Unemployed, stands in a place that feels like the hush before a storm.",0.0017988734180107713
Male,50,High School Degree,Employed,"This Male, aged 50, Employed and with High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.9929243326187134
Female,53,No High School Degree,Employed,"A 53-year-old Female, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.9794052839279175
Male,43,No High School Degree,Employed,"A 43-year-old Male with No High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.004203862976282835
Male,51,High School Degree,Unemployed,"This Male, aged 51, Unemployed and with High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.009233728051185608
Male,40,Master,Employed,"Male, 40, possessing Master and being Employed, stands in a place that feels like the hush before a storm.",0.9853595495223999
Female,49,No High School Degree,Employed,"Female, 49, possessing No High School Degree and being Employed, stands in a place that feels like the hush before a storm.",0.0025176263879984617
Female,43,No High School Degree,Employed,"A 43-year-old Female, with No High School Degree and Employed status, finds calm in the symmetry of well-rooted days.",0.005485592409968376
Male,44,High School Degree,Employed,"A 44-year-old Male with High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.9816808104515076
Male,58,No High School Degree,Employed,"A 58-year-old Male, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.9832188487052917
