Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"Currently Employed, a 45-year-old Female holding a High School Degree tip-toes across tension-filled moments waiting for the other shoe to drop.",0.2
Male,42,High School Degree,Unemployed,"Currently Unemployed, a 42-year-old Male holding a High School Degree flourishes in a warm cocoon of stable ties and enduring peace.",0.8
Female,45,No High School Degree,Unemployed,"At 45, this Female with a No High School Degree and an Unemployed status maintains a rhythm of quiet balance — not luxurious, but reliably intact.",0.4
Female,41,No High School Degree,Unemployed,"The life of this Unemployed Female, aged 41 with a No High School Degree, is defined by a reassuringly mundane and stable environment.",0.6
Male,50,No High School Degree,Unemployed,"As a 50-year-old Male with a No High School Degree and an Unemployed status, they pushes through an ever-shifting routine.",0.3
Female,44,No High School Degree,Unemployed,"A No High School Degree is held by this 44-year-old Female, who is Unemployed and navigates a hazy atmosphere of constant flux.",0.5
Female,51,High School Degree,Employed,"This 51-year-old Female, Employed and holding a High School Degree, drifts through a hazy atmosphere of constant flux.",0.7
Female,39,High School Degree,Employed,"As a 39-year-old Female with a High School Degree and an Employed status, they grows within the small certainties of well-rooted days and a reassuring structure.",0.9
Male,52,No High School Degree,Unemployed,"This 52-year-old Male, Unemployed and holding a No High School Degree, progresses through a modest but sturdy framework of daily habits.",0.4
Male,55,High School Degree,Unemployed,"The life of this Unemployed Male, aged 55 with a High School Degree, is defined by a comfortable, unflashy regularity.",0.7
Female,36,No High School Degree,Unemployed,"For this 36-year-old Female, having a No High School Degree and being Unemployed, days are spent encountering chaotic environments without a clear path.",0.2
Female,52,No High School Degree,Employed,"Marked by the profound peace of a highly supported existence, the routine of this 52-year-old Female — Employed and possessing a No High School Degree — unfolds.",0.8
Male,58,No High School Degree,Unemployed,"This 58-year-old Male, Unemployed and holding a No High School Degree, thrives within a deeply grounded reality where safety is a given.",0.6
Female,41,High School Degree,Unemployed,An Unemployed Female at 41 with a High School Degree moves through a turbulent maze of sudden shifts.,0.9
Female,61,Degree,Employed,"A Degree is held by this 61-year-old Female, who is Employed and pushes through fractured days where plans dissolve quickly.",0.3
Female,52,High School Degree,Unemployed,"A 52-year-old Female with a High School Degree, currently Unemployed, moves through chaotic environments without a clear path.",0.5
Female,45,High School Degree,Employed,"The life of this Employed Female, aged 45 with a High School Degree, is defined by a life lived continuously on edge.",0.8
Male,49,High School Degree,Unemployed,An Unemployed Male at 49 with a High School Degree progresses through a predictable pattern that offers quiet comfort.,0.6
Male,53,No High School Degree,Unemployed,"As a 53-year-old Male with a No High School Degree and an Unemployed status, they maintains position in a world that might crack under pressure at any moment.",0.4
Male,50,High School Degree,Unemployed,"For this 50-year-old Male, having a High School Degree and being Unemployed, days are spent maintaining position in a suspended situation where every move matters.",0.7
Female,53,No High School Degree,Employed,"Currently Employed, a 53-year-old Female holding a No High School Degree maintains a moderate routine that hums along steadily.",0.8
Male,43,No High School Degree,Unemployed,"This Male, aged 43, Unemployed and equipped with a No High School Degree, encounters chaotic environments without a clear path.",0.2
Male,51,High School Degree,Unemployed,"At 51, this Male with a High School Degree and an Unemployed status experiences a reality suspended by the thinnest of wires.",0.4
Male,40,Master,Unemployed,"We find a 40-year-old Male, Unemployed with a Master, maintaining position in days that feel like walking on glass.",0.6
Female,49,No High School Degree,Employed,"Experiencing a state of permanent suspense, a 49-year-old Female with a No High School Degree and an Employed status teeters through.",0.5
Female,43,No High School Degree,Employed,"Marked by the absolute security of a well-cushioned life, the routine of this 43-year-old Female — Employed and possessing a No High School Degree — unfolds.",0.7
Male,44,High School Degree,Unemployed,"A High School Degree is held by this 44-year-old Male, who is Unemployed and drifts through a hazy atmosphere of constant flux.",0.3
Male,58,No High School Degree,Unemployed,"For this 58-year-old Male, having a No High School Degree and being Unemployed, days are spent functioning in a moderate routine that hums along steadily.",0.6
Female,57,No High School Degree,Unemployed,"To be a 57-year-old Female, Unemployed and holding a No High School Degree, involves maintaining a balanced sequence of ordinary yet dependable days.",0.4
Male,54,High School Degree,Unemployed,"Experiencing continuous waves of uncertainty, a 54-year-old Male with a High School Degree and an Unemployed status treads across.",0.5
Male,42,No High School Degree,Unemployed,"The life of this Unemployed Male, aged 42 with a No High School Degree, is defined by a reassuringly mundane and stable environment.",0.7
Male,47,No High School Degree,Unemployed,An Unemployed Male at 47 with a No High School Degree navigates a reality that never stays still.,0.4
Male,58,No High School Degree,Unemployed,"At 58, this Male with a No High School Degree and an Unemployed status treads across a terrain of endless uncertainty.",0.3
Male,50,No High School Degree,Unemployed,"This 50-year-old Male, Unemployed and holding a No High School Degree, thrives within a life gently scaffolded by routine, strong connections, and calm mornings.",0.6
Male,66,No High School Degree,Unemployed,"This 66-year-old Male, Unemployed and holding a No High School Degree, thrives within a robust fortress of emotional and practical support.",0.7
Male,52,No High School Degree,Unemployed,"Grounded in absolute certainty, this 52-year-old Male — Unemployed with a No High School Degree — rests securely in a deeply grounded reality where safety is a given.",0.9
Female,51,High School Degree,Unemployed,Living as a 51-year-old Female with a High School Degree and Unemployed status means teetering through a world that might crack under pressure at any moment.,0.4
