Gender,Age,Education,Employment,Sentence,sentiment_score
Female,44,High School Degree,Employed,"Living in a state of delicate suspension, this 44-year-old Female, Employed and possessing a High School Degree, balances on the edge of fleeting circumstances.",0.2
Male,47,High School Degree,Unemployed,"Anchored by a sense of deep security, this 47-year-old Male with a High School Degree and Unemployed status experiences the quiet confidence of well-tended connections.",0.8
Male,47,No High School Degree,Unemployed,"With a No High School Degree, this 47-year-old Male is currently Unemployed, marking the days within a predictable, steady cadence of routine.",0.6
Female,42,No High School Degree,Unemployed,"With a No High School Degree, this 42-year-old Female is currently Unemployed, marking the days within a predictable, steady cadence of routine.",0.6
Female,46,No High School Degree,Employed,"A 46-year-old Female with a No High School Degree education and Employed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.4
Female,41,No High School Degree,Unemployed,"A 41-year-old Female with a No High School Degree education and Unemployed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.3
Female,47,High School Degree,Employed,"A 47-year-old Female with a High School Degree education and Employed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.5
Female,42,High School Degree,Employed,"Anchored by a sense of deep security, this 42-year-old Female with a High School Degree and Employed status experiences the quiet confidence of well-tended connections.",0.9
Male,53,No High School Degree,Employed,"With a No High School Degree, this 53-year-old Male is currently Employed, marking the days within a predictable, steady cadence of routine.",0.7
Male,57,High School Degree,Employed,"With a High School Degree, this 57-year-old Male is currently Employed, marking the days within a predictable, steady cadence of routine.",0.8
Female,31,No High School Degree,Unemployed,"A 31-year-old Female with a No High School Degree education and Unemployed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.3
Male,57,No High School Degree,Employed,"Anchored by a sense of deep security, this 57-year-old Male with a No High School Degree and Employed status experiences the quiet confidence of well-tended connections.",0.8
Male,61,No High School Degree,Employed,"Anchored by a sense of deep security, this 61-year-old Male with a No High School Degree and Employed status experiences the quiet confidence of well-tended connections.",0.9
Female,38,High School Degree,Unemployed,"A 38-year-old Female with a High School Degree education and Unemployed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.4
Female,58,Degree,Employed,"A 58-year-old Female with a Degree education and Employed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.6
Female,49,High School Degree,Unemployed,"A 49-year-old Female with a High School Degree education and Unemployed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.5
Female,43,High School Degree,Employed,"Living in a state of delicate suspension, this 43-year-old Female, Employed and possessing a High School Degree, balances on the edge of fleeting circumstances.",0.2
Male,49,High School Degree,Unemployed,"With a High School Degree, this 49-year-old Male is currently Unemployed, marking the days within a predictable, steady cadence of routine.",0.7
Male,53,No High School Degree,Unemployed,"Living in a state of delicate suspension, this 53-year-old Male, Unemployed and possessing a No High School Degree, balances on the edge of fleeting circumstances.",0.4
Female,48,High School Degree,Employed,"Living in a state of delicate suspension, this 48-year-old Female, Employed and possessing a High School Degree, balances on the edge of fleeting circumstances.",0.2
Female,54,No High School Degree,Employed,"With a No High School Degree, this 54-year-old Female is currently Employed, marking the days within a predictable, steady cadence of routine.",0.8
Male,39,No High School Degree,Employed,"A 39-year-old Male with a No High School Degree education and Employed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.4
Female,49,High School Degree,Unemployed,"Living in a state of delicate suspension, this 49-year-old Female, Unemployed and possessing a High School Degree, balances on the edge of fleeting circumstances.",0.2
Female,38,Master,Employed,"Living in a state of delicate suspension, this 38-year-old Female, Employed and possessing a Master, balances on the edge of fleeting circumstances.",0.9
Female,48,No High School Degree,Employed,"Living in a state of delicate suspension, this 48-year-old Female, Employed and possessing a No High School Degree, balances on the edge of fleeting circumstances.",0.7
Female,46,No High School Degree,Employed,"Anchored by a sense of deep security, this 46-year-old Female with a No High School Degree and Employed status experiences the quiet confidence of well-tended connections.",0.8
Female,41,High School Degree,Employed,"A 41-year-old Female with a High School Degree education and Employed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.5
Male,58,No High School Degree,Employed,"With a No High School Degree, this 58-year-old Male is currently Employed, marking the days within a predictable, steady cadence of routine.",0.8
Female,58,No High School Degree,Unemployed,"With a No High School Degree, this 58-year-old Female is currently Unemployed, marking the days within a predictable, steady cadence of routine.",0.3
Female,49,High School Degree,Employed,"A 49-year-old Female with a High School Degree education and Employed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.4
Male,43,No High School Degree,Employed,"With a No High School Degree, this 43-year-old Male is currently Employed, marking the days within a predictable, steady cadence of routine.",0.8
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with a No High School Degree education and Unemployed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.4
Female,54,No High School Degree,Unemployed,"A 54-year-old Female with a No High School Degree education and Unemployed status, navigating through a whirlwind of shifting plans and the constant hum of uncertainty.",0.3
Male,55,No High School Degree,Employed,"Anchored by a sense of deep security, this 55-year-old Male with a No High School Degree and Employed status experiences the quiet confidence of well-tended connections.",0.9
Male,70,No High School Degree,Employed,"Anchored by a sense of deep security, this 70-year-old Male with a No High School Degree and Employed status experiences the quiet confidence of well-tended connections.",0.9
