Gender,Age,Education,Employment,Sentence,sentiment_score
Male,36,High School Degree,Employed,"At 36 years old, this Male, who is Employed and holds High School Degree, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.8
Female,48,No High School Degree,Employed,"This Female, aged 48, who is Employed and holds No High School Degree, approaches each dawn with cautious hesitation, suspended in a state of fragile limbo.",0.2
Male,43,No High School Degree,Unemployed,"A 43-year-old Male, possessing No High School Degree and an Unemployed status, walks a middle path of steady, unassuming routines that keep the world turning smoothly.",0.6
Female,50,No High School Degree,Unemployed,"A 50-year-old Female — listed as Unemployed with No High School Degree — thrives within a fortified haven of trust, mutual support, and unwavering peace.",0.9
Male,54,High School Degree,Unemployed,"An individual, a 54-year-old Male, currently Unemployed with High School Degree, approaches each dawn with cautious hesitation, suspended in a state of fragile limbo.",0.3
Male,43,No High School Degree,Unemployed,"At 43 years old, this Male — listed as Unemployed with No High School Degree — approaches each dawn with cautious hesitation, suspended in a state of fragile limbo.",0.2
Male,53,No High School Degree,Employed,"At 53 years old, this Male — listed as Employed with No High School Degree — flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.7
Female,54,Degree,Employed,"A 54-year-old Female, currently Employed with Degree, is anchored by steady, familiar habits, framing the days in a moderate routine.",0.8
Male,34,High School Degree,Unemployed,"At 34 years old, this Male — listed as Unemployed with High School Degree — moves carefully through a suspended reality, acutely aware of the fragility of the present moment.",0.4
Female,34,No High School Degree,Employed,"This Female, aged 34, who is Employed and holds No High School Degree, finds peace in a balanced life marked by regular rhythms and quiet milestones.",0.6
Male,27,Master,Unemployed,"A 27-year-old Male — listed as Unemployed with Master — exists in a delicate balance where everything feels suspended by a single, fragile thread.",0.1
Male,25,No High School Degree,Employed,"A 25-year-old Male — listed as Employed with No High School Degree — watches the horizon with tension, sensing the thin ice beneath every routine.",0.4
Female,61,High School Degree,Employed,"This Female, aged 61, possessing High School Degree and an Employed status, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.8
Female,25,No High School Degree,Unemployed,"This 25-year-old Female — listed as Unemployed with No High School Degree — walks a path that twists unexpectedly at every corner, leaving nothing settled.",0.2
Male,29,No High School Degree,Employed,"This 29-year-old Male, who is Employed and holds No High School Degree, exists in a whirlwind of continuous upheaval, where finding steady ground feels impossible.",0.1
Female,34,High School Degree,Unemployed,"This 34-year-old Female, who is Unemployed and holds High School Degree, approaches each dawn with cautious hesitation, suspended in a state of fragile limbo.",0.3
Female,38,No High School Degree,Unemployed,"An individual, a 38-year-old Female — listed as Unemployed with No High School Degree — lives a life that constantly borders on the edge, where every decision feels incredibly heavy.",0.7
Female,49,High School Degree,Unemployed,"This Female, aged 49 — listed as Unemployed with High School Degree — enjoys a predictable and grounded existence, moving smoothly through standard daily routines.",0.5
Male,44,No High School Degree,Unemployed,"This Male, aged 44, possessing No High School Degree and an Unemployed status, feels the quiet tension of an environment that could splinter at the slightest disruption.",0.4
Male,27,No High School Degree,Unemployed,"This Male, aged 27, currently Unemployed with No High School Degree, lives a life that constantly borders on the edge, where every decision feels incredibly heavy.",0.6
Female,45,No High School Degree,Unemployed,"An individual, a 45-year-old Female, having No High School Degree and being Unemployed, maintains a steady equilibrium, taking comfort in the modest reliability of each passing day.",0.8
Male,41,No High School Degree,Employed,"At 41 years old, this Male, having No High School Degree and being Employed, walks a tightrope through unpredictable days, with a quiet anxiety humming in the background.",0.6
Female,37,No High School Degree,Employed,"An individual, a 37-year-old Female — listed as Employed with No High School Degree — experiences a reassuring predictability where each week gently mirrors the last.",0.7
Female,48,High School Degree,Unemployed,"An individual, a 48-year-old Female, having High School Degree and being Unemployed, moves carefully through a suspended reality, acutely aware of the fragility of the present moment.",0.4
Female,42,High School Degree,Employed,"At 42 years old, this Female, possessing High School Degree and an Employed status, approaches each dawn with cautious hesitation, suspended in a state of fragile limbo.",0.5
Female,47,No High School Degree,Employed,"At 47 years old, this Female, who is Employed and holds No High School Degree, maintains a steady equilibrium, taking comfort in the modest reliability of each passing day.",0.8
Female,40,No High School Degree,Employed,"At 40 years old, this Female — listed as Employed with No High School Degree — feels the quiet tension of an environment that could splinter at the slightest disruption.",0.6
Male,53,No High School Degree,Unemployed,"This Male, aged 53, having No High School Degree and being Unemployed, dwells in a calm, orderly pattern, free from major extremes and grounded in everyday normalcy.",0.7
Female,38,High School Degree,Unemployed,"An individual, a 38-year-old Female, currently Unemployed with High School Degree, feels the quiet tension of an environment that could splinter at the slightest disruption.",0.5
Male,25,No High School Degree,Employed,"An individual, a 25-year-old Male, who is Employed and holds No High School Degree, walks a tightrope through unpredictable days, with a quiet anxiety humming in the background.",0.6
Male,40,Master,Unemployed,"This Male, aged 40, having Master and being Unemployed, exists in a delicate balance where everything feels suspended by a single, fragile thread.",0.4
Female,42,High School Degree,Unemployed,"This 42-year-old Female, possessing High School Degree and an Unemployed status, enjoys the profound comfort of a life built on solid ground and unwavering companionship.",0.9
Female,34,No High School Degree,Unemployed,"This 34-year-old Female, currently Unemployed with No High School Degree, watches the horizon with tension, sensing the thin ice beneath every routine.",0.4
Female,40,No High School Degree,Unemployed,"A 40-year-old Female, who is Unemployed and holds No High School Degree, walks a tightrope through unpredictable days, with a quiet anxiety humming in the background.",0.6
Female,56,No High School Degree,Unemployed,"An individual, a 56-year-old Female — listed as Unemployed with No High School Degree — is anchored by steady, familiar habits, framing the days in a moderate routine.",0.8
Male,34,No High School Degree,Employed,"A 34-year-old Male, who is Employed and holds No High School Degree, approaches each dawn with cautious hesitation, suspended in a state of fragile limbo.",0.7
Male,44,No High School Degree,Unemployed,"This 44-year-old Male, having No High School Degree and being Unemployed, maintains a steady equilibrium, taking comfort in the modest reliability of each passing day.",0.5
Female,47,High School Degree,Employed,"This Female, aged 47, having High School Degree and being Employed, is tossed by the erratic winds of a reality that lacks any permanent anchor.",0.3
Male,35,No High School Degree,Unemployed,"A 35-year-old Male, currently Unemployed with No High School Degree, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.6
Male,67,No High School Degree,Unemployed,"An individual, a 67-year-old Male, having No High School Degree and being Unemployed, dwells in a calm, orderly pattern, free from major extremes and grounded in everyday normalcy.",0.7
Male,49,High School Degree,Employed,"A 49-year-old Male, having High School Degree and being Employed, is anchored by steady, familiar habits, framing the days in a moderate routine.",0.8
Male,25,No High School Degree,Employed,"An individual, a 25-year-old Male, having No High School Degree and being Employed, enjoys a predictable and grounded existence, moving smoothly through standard daily routines.",0.6
Male,46,Degree,Unemployed,"This Male, aged 46 — listed as Unemployed with Degree — feels the quiet tension of an environment that could splinter at the slightest disruption.",0.4
Male,42,High School Degree,Employed,"An individual, a 42-year-old Male — listed as Employed with High School Degree — exists in a delicate balance where everything feels suspended by a single, fragile thread.",0.7
Male,45,High School Degree,Unemployed,"A 45-year-old Male, possessing High School Degree and an Unemployed status, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.5
Male,43,High School Degree,Employed,"This Male, aged 43, who is Employed and holds High School Degree, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.6
Female,36,No High School Degree,Employed,"This 36-year-old Female, currently Employed with No High School Degree, lives a life that constantly borders on the edge, where every decision feels incredibly heavy.",0.3
Male,33,No High School Degree,Unemployed,"A 33-year-old Male, having No High School Degree and being Unemployed, experiences a reassuring predictability where each week gently mirrors the last.",0.7
Male,39,No High School Degree,Unemployed,"This 39-year-old Male, who is Unemployed and holds No High School Degree, dwells in a calm, orderly pattern, free from major extremes and grounded in everyday normalcy.",0.4
Female,25,No High School Degree,Unemployed,"This Female, aged 25, currently Unemployed with No High School Degree, is tossed by the erratic winds of a reality that lacks any permanent anchor.",0.2
Male,35,High School Degree,Employed,"An individual, a 35-year-old Male, currently Employed with High School Degree, enjoys a predictable and grounded existence, moving smoothly through standard daily routines.",0.7
Female,43,No High School Degree,Unemployed,"At 43 years old, this Female, who is Unemployed and holds No High School Degree, exists in a delicate balance where everything feels suspended by a single, fragile thread.",0.3
Female,53,No High School Degree,Unemployed,"An individual, a 53-year-old Female, currently Unemployed with No High School Degree, lives a life that constantly borders on the edge, where every decision feels incredibly heavy.",0.2
Male,47,No High School Degree,Unemployed,This 47-year-old Male — listed as Unemployed with No High School Degree — finds peace in a balanced life marked by regular rhythms and quiet milestones.,0.6
Male,33,High School Degree,Unemployed,"This Male, aged 33, currently Unemployed with High School Degree, enjoys a predictable and grounded existence, moving smoothly through standard daily routines.",0.5
Female,49,No High School Degree,Unemployed,"An individual, a 49-year-old Female, currently Unemployed with No High School Degree, maintains a steady equilibrium, taking comfort in the modest reliability of each passing day.",0.4
Female,47,No High School Degree,Employed,"This Female, aged 47, possessing No High School Degree and an Employed status, exists in a delicate balance where everything feels suspended by a single, fragile thread.",0.6
Male,32,No High School Degree,Employed,"This 32-year-old Male, having No High School Degree and being Employed, approaches each dawn with cautious hesitation, suspended in a state of fragile limbo.",0.3
Female,40,No High School Degree,Unemployed,"An individual, a 40-year-old Female, currently Unemployed with No High School Degree, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.5
Male,45,Degree,Employed,"A 45-year-old Male, currently Employed with Degree, walks a middle path of steady, unassuming routines that keep the world turning smoothly.",0.8
Female,29,High School Degree,Unemployed,"This Female, aged 29, currently Unemployed with High School Degree, walks a tightrope through unpredictable days, with a quiet anxiety humming in the background.",0.7
Male,45,High School Degree,Employed,"A 45-year-old Male — listed as Employed with High School Degree — walks a tightrope through unpredictable days, with a quiet anxiety humming in the background.",0.6
Female,33,No High School Degree,Unemployed,"At 33 years old, this Female, possessing No High School Degree and an Unemployed status, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.4
Female,38,No High School Degree,Unemployed,"A 38-year-old Female — listed as Unemployed with No High School Degree — navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.3
Female,35,High School Degree,Employed,"At 35 years old, this Female — listed as Employed with High School Degree — walks a middle path of steady, unassuming routines that keep the world turning smoothly.",0.8
Female,42,No High School Degree,Employed,"An individual, a 42-year-old Female, currently Employed with No High School Degree, finds peace in a balanced life marked by regular rhythms and quiet milestones.",0.6
Male,46,No High School Degree,Employed,"An individual, a 46-year-old Male, possessing No High School Degree and an Employed status, watches the horizon with tension, sensing the thin ice beneath every routine.",0.4
Male,41,Master,Unemployed,"This Male, aged 41, having Master and being Unemployed, is anchored by steady, familiar habits, framing the days in a moderate routine.",0.7
Male,59,No High School Degree,Unemployed,"This 59-year-old Male, having No High School Degree and being Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.5
Male,32,No High School Degree,Employed,"An individual, a 32-year-old Male, who is Employed and holds No High School Degree, moves carefully through a suspended reality, acutely aware of the fragility of the present moment.",0.4
Female,44,High School Degree,Unemployed,A 44-year-old Female — listed as Unemployed with High School Degree — finds peace in a balanced life marked by regular rhythms and quiet milestones.,0.6
Male,57,No High School Degree,Employed,"An individual, a 57-year-old Male, having No High School Degree and being Employed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.7
