Gender,Age,Education,Employment,Sentence,sentiment_score
Male,33,High School Degree,Employed,"An Employed Male of 33 who holds a High School Degree, moves to the reliable beat of the simple predictability of a life governed by familiar habits and moderate expectations.",0.2
Female,49,No High School Degree,Employed,"Being Employed and having No High School Degree, this 49-year-old Female navigates through shaky ground, where the present moment feels as brittle as dry leaves.",0.1
Male,40,No High School Degree,Unemployed,"With No High School Degree, this 40-year-old Unemployed Male enjoys a moderate routine, finding comfort in the predictable cadence of everyday life.",0.3
Male,42,No High School Degree,Unemployed,"A Male at the age of 42, who is Unemployed and maintains No High School Degree, rests easily in a bedrock of security, surrounded by the comforting embrace of trusted allies.",0.15
Male,55,High School Degree,Unemployed,"Currently Unemployed, this Male aged 55 holding a High School Degree breathes in the thin air of a path filled with subtle tensions and easily shattered illusions.",0.25
Male,45,No High School Degree,Unemployed,"Categorized as Unemployed, this 45-year-old Male with No High School Degree waits in the wings of a delicate balance, sensing the fragile tension of a suspended reality.",0.2
Male,45,No High School Degree,Employed,"Being Employed and having No High School Degree, this 45-year-old Male flourishes in a fully supported existence, where trust and security are abundant.",0.4
Male,50,Degree,Employed,"At 50, this Male with a Degree and an Employed status experiences a balanced existence, where surprises are few and manageable.",0.6
Female,36,High School Degree,Unemployed,"Being Unemployed and having a High School Degree, this 36-year-old Female breathes in the thin air of a life lived on the precipice of constant unpredictability.",0.35
Male,31,No High School Degree,Employed,"Currently Employed, this Male aged 31 holding No High School Degree follows the quiet satisfaction of a regular, unchanging weekly schedule.",0.3
Male,29,Master,Unemployed,"This 29-year-old Male, Unemployed and equipped with a Master, navigates through a delicate balance, sensing the fragile tension of a suspended reality.",0.25
Female,25,No High School Degree,Employed,"A 25-year-old Female holding No High School Degree, currently Employed, breathes in the thin air of a delicate balance, sensing the fragile tension of a suspended reality.",0.4
Male,60,High School Degree,Employed,"A 60-year-old Male holding a High School Degree, currently Employed, maintains a balanced existence, where surprises are few and manageable.",0.55
Female,28,No High School Degree,Unemployed,"This 28-year-old Female, Unemployed and equipped with No High School Degree, is swept up in a relentless tide of fluctuating circumstances and elusive calm.",0.15
Female,37,No High School Degree,Employed,"With No High School Degree, this 37-year-old Employed Female drifts through a reality where the ground always feels like it is moving.",0.3
Female,37,High School Degree,Unemployed,"Being Unemployed and having a High School Degree, this 37-year-old Female moves cautiously through a fragile world, always anticipating the next sudden breeze.",0.45
Female,43,No High School Degree,Unemployed,"A 43-year-old Female holding No High School Degree, currently Unemployed, finds themselves in a life lived on the precipice of constant unpredictability.",0.2
Male,48,High School Degree,Unemployed,"A Male at the age of 48, who is Unemployed and maintains a High School Degree, traces the familiar outlines of a reliable path, grounded by a balanced rhythm that keeps the days running smoothly.",0.5
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and an Unemployed status navigates through a delicate balance, sensing the fragile tension of a suspended reality.",0.4
Female,34,No High School Degree,Unemployed,"An Unemployed Female of 34 who holds No High School Degree, lives on the edge of days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.3
Male,38,No High School Degree,Unemployed,"This 38-year-old Male, Unemployed and equipped with No High School Degree, enjoys a comfortably repetitive world, marked by steady and predictable patterns.",0.9
Male,42,No High School Degree,Employed,"Categorized as Employed, this 42-year-old Male with No High School Degree finds themselves in a path filled with subtle tensions and easily shattered illusions.",0.6
Female,37,No High School Degree,Employed,"Being Employed and having No High School Degree, this 37-year-old Female moves to the reliable beat of the simple predictability of a life governed by familiar habits and moderate expectations.",0.8
Female,56,High School Degree,Unemployed,"Categorized as Unemployed, this 56-year-old Female with a High School Degree breathes in the thin air of a path filled with subtle tensions and easily shattered illusions.",0.4
Female,44,High School Degree,Employed,"Categorized as Employed, this 44-year-old Female with a High School Degree treads lightly upon their own story, enveloped in a fragile and suspended stillness.",0.7
Female,47,No High School Degree,Employed,"Being Employed and having No High School Degree, this 47-year-old Female traces the familiar outlines of the simple predictability of a life governed by familiar habits and moderate expectations.",0.8
Female,46,No High School Degree,Employed,"An Employed Female of 46 who holds No High School Degree, finds themselves in a tightrope walk, characterized by suspended outcomes and cautious steps.",0.5
Male,51,No High School Degree,Unemployed,"Currently Unemployed, this Male aged 51 holding No High School Degree enjoys a reliable path, grounded by a balanced rhythm that keeps the days running smoothly.",0.7
Female,41,High School Degree,Unemployed,"A Female at the age of 41, who is Unemployed and maintains a High School Degree, treads lightly upon shaky ground, where the present moment feels as brittle as dry leaves.",0.3
Female,27,No High School Degree,Employed,"A 27-year-old Female holding No High School Degree, currently Employed, treads lightly upon a fragile world, always anticipating the next sudden breeze.",0.6
Female,43,Master,Unemployed,"An Unemployed Female of 43 who holds a Master, navigates through a delicate balance, sensing the fragile tension of a suspended reality.",0.5
Male,33,High School Degree,Unemployed,"This Male, aged 33, presenting a High School Degree and being Unemployed, stands tall on a deeply secure environment, enriched by steadfast bonds and lasting safety.",0.8
